"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",0.847002067539628,96.3299531981276,11103.5220994475,0.0572717369396065,0.328049620951068,0.196416264645072,0.225361819434872,0.200551343900758,0.210199862164025,0.122674017918677,0.0337698139214335,0.0620261888352858,0.0413507925568574,0.045485871812543,0.0668504479669194,0.0296347346657477,0.0861474844934528,0.0427291523087525,0.0392832529290146,0.0434183321847003,0.0248104755341144,0.0303239145416954,0.0158511371467953,0.00895933838731912,0.0172294968986905,1451,"defendant_age_groups","all"
"2","< 40",0.842373962986599,86.2142857142857,6742.45220919749,0.0606262352002698,0.343969368219528,0.195596681557115,0.229100191448628,0.177089980855138,0.198787492022974,0.130504148053606,0.032546266751755,0.0526483726866625,0.0526483726866624,0.0711550733886407,0.0698787492022973,0.0370134014039567,0.0867900446713466,0.0465858328015316,0.0239310784939375,0.053286534779834,0.0242501595405232,0.0402042118698148,0.0194639438417358,0.0121250797702616,0.0172303765156348,3134,"defendant_age_groups","all"
"3","> 55",0.82695810564663,83.2515856236786,11569.0355329949,0.0594095200752888,0.245901639344262,0.136612021857923,0.182149362477231,0.193078324225865,0.224043715846995,0.123861566484517,0.0218579234972677,0.0510018214936248,0.0491803278688525,0.0309653916211293,0.0510018214936248,0.0163934426229508,0.0728597449908927,0.0236794171220401,0.0418943533697632,0.018214936247723,0.0400728597449909,0.0182149362477231,0.0145719489981785,0.00546448087431693,0.0218579234972677,549,"defendant_age_groups","all"
"4",NA,0.833333333333333,90.1111111111111,9306.45161290323,0.073710709640636,0.311111111111111,0.177777777777778,0.322222222222222,0.211111111111111,0.144444444444444,0.155555555555556,0.0333333333333333,0.0555555555555555,0.0666666666666667,0.0555555555555555,0.1,0.0333333333333333,0.122222222222222,0.0555555555555555,0.0333333333333333,0.0444444444444445,0.0111111111111111,0.0111111111111111,0.0111111111111111,0,0.0333333333333333,90,"defendant_age_groups","all"
"5","0",0.843953488372092,92.6242440178807,8660.7783818356,0.0622739311592881,0.334651162790698,0.188372093023256,0.234186046511628,0.190697674418605,0.202325581395348,0.127441860465116,0.0311627906976743,0.0572093023255812,0.0516279069767441,0.0634883720930234,0.0711627906976743,0.0351162790697673,0.0853488372093022,0.0444186046511627,0.0302325581395348,0.0504651162790697,0.0234883720930232,0.0362790697674418,0.0197674418604651,0.0111627906976744,0.0172093023255814,4300,"defendant_is_woman","all"
"6","1",0.823008849557522,61.0666666666667,7452.8384279476,0.0405335978846997,0.289085545722714,0.194690265486726,0.178466076696165,0.150442477876106,0.199115044247787,0.119469026548673,0.036873156342183,0.0383480825958702,0.0353982300884955,0.0398230088495575,0.0457227138643068,0.0176991150442478,0.0825958702064897,0.0398230088495575,0.0235988200589971,0.0309734513274337,0.0398230088495575,0.0191740412979351,0.00737463126843654,0.00589970501474928,0.0147492625368731,678,"defendant_is_woman","all"
"7",NA,0.857723577235772,96.2909090909091,9444.17142857143,0.0663238112953108,0.333333333333333,0.191056910569106,0.186991869918699,0.199186991869919,0.239837398373984,0.16260162601626,0.0284552845528455,0.0650406504065041,0.048780487804878,0.0447154471544716,0.0650406504065041,0.0325203252032521,0.101626016260163,0.0325203252032521,0.048780487804878,0.024390243902439,0.0284552845528455,0.048780487804878,0.0121951219512195,0.00813008130081301,0.0406504065040651,246,"defendant_is_woman","all"
"8","0",0.844858689116055,85.0367097212779,9236.94414784393,0.0605487750354564,0.343054720384847,0.191521346963319,0.240228502705953,0.19993986770896,0.201142513529765,0.134095009019844,0.031870114251353,0.0472038484666267,0.0496091401082381,0.0589296452194828,0.0700541190619364,0.0336740829825616,0.0874924834636198,0.0420926037282022,0.0270595309681297,0.0444978953698136,0.028562838244137,0.0312687913409501,0.0180396873120866,0.0120264582080577,0.0174383644016837,3326,"defendant_some_foreign_background","all"
"9","1",0.833213515456506,93.2108731466228,6625.02596053998,0.0573082480325785,0.291157440690151,0.179726815240834,0.207045291157441,0.148094895758447,0.193386053199137,0.106398274622574,0.0316319194823868,0.0747663551401869,0.0503235082674337,0.0654205607476635,0.0632638389647735,0.0330697340043134,0.0819554277498203,0.0445722501797268,0.0345075485262401,0.0539180445722501,0.0222861250898634,0.0402588066139468,0.0201294033069734,0.00575125808770667,0.01294033069734,1391,"defendant_some_foreign_background","all"
"10",NA,0.846153846153846,101.37610619469,9051.17403314917,0.0634850912272669,0.337278106508876,0.201183431952663,0.171597633136095,0.19723865877712,0.248520710059172,0.14792899408284,0.0315581854043392,0.0532544378698226,0.0453648915187378,0.0473372781065089,0.0631163708086785,0.0256410256410257,0.0848126232741617,0.0473372781065089,0.039447731755424,0.0414201183431953,0.0177514792899408,0.0414201183431953,0.009861932938856,0.0118343195266272,0.0355029585798817,507,"defendant_some_foreign_background","all"
"11","0",0.845198491905078,88.4185463659151,8234.44958627027,0.0593988123776961,0.335329341317365,0.191173209137281,0.232645819472167,0.188733643823465,0.200931470392549,0.128188068307829,0.0321579064094034,0.0525615435795078,0.0514526502550454,0.0632069194943446,0.0689731647815479,0.0345974717232202,0.0876025726325129,0.0454646263029497,0.0268352184519849,0.0501219782656909,0.0255045464626302,0.0352628077178977,0.0197383011754269,0.0108671545797294,0.017742293191395,4509,"defendant_is_married","all"
"12","1",0.801705756929638,88.4020100502513,11262.8726708075,0.0618653103576549,0.26226012793177,0.170575692963753,0.168443496801706,0.15138592750533,0.211087420042644,0.108742004264392,0.0298507462686567,0.0746268656716418,0.0298507462686567,0.0319829424307037,0.0554371002132197,0.0149253731343283,0.0597014925373133,0.0277185501066099,0.0533049040511727,0.0255863539445629,0.0277185501066098,0.0213219616204691,0.00213219616204689,0.00639658848614071,0.00852878464818763,469,"defendant_is_married","all"
"13",NA,0.857723577235772,96.2909090909091,9444.17142857143,0.0663238112953108,0.333333333333333,0.191056910569106,0.186991869918699,0.199186991869919,0.239837398373984,0.16260162601626,0.0284552845528455,0.0650406504065041,0.048780487804878,0.0447154471544716,0.0650406504065041,0.0325203252032521,0.101626016260163,0.0325203252032521,0.048780487804878,0.024390243902439,0.0284552845528455,0.048780487804878,0.0121951219512195,0.00813008130081301,0.0406504065040651,246,"defendant_is_married","all"
"14","1",0.83442088091354,133.720629047179,3722.70669745959,0.0630025725122835,0.33931484502447,0.214518760195758,0.268352365415987,0.156606851549755,0.189233278955954,0.106851549755302,0.0261011419249592,0.0546492659053833,0.0628058727569331,0.0783034257748777,0.0799347471451875,0.0473083197389886,0.0946166394779771,0.0497553017944534,0.0244698205546492,0.0595432300163132,0.0220228384991843,0.0424143556280588,0.0293637846655791,0.0122349102773246,0.0293637846655791,1226,"defendant_net_income_quantile","all"
