"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"1","defendant_age",-0.000458297395753215,0.000411153267237059,-1.11466314942105,0.265046994672447,-0.00126433309167029,0.00034773830016386,"judgement_convicted_binary","insig","None","all"
"2","defendant_age",0.195042044996929,0.286842810591793,0.679961420662879,0.496563673239372,-0.367309952413327,0.757394042407184,"punishment_prison_days","insig","None","all"
"3","defendant_age",203.253240398761,23.8126397826586,8.53551904593034,2.00806116521898e-17,156.566035024774,249.940445772748,"punishment_fine","***","None","all"
"4","defendant_is_woman",-0.0209446388145698,0.0151065952173232,-1.38645661138468,0.165669634360092,-0.0505602250495283,0.00867094742038859,"judgement_convicted_binary","insig","None","all"
"5","defendant_is_woman",-31.5575773512107,10.3626144488664,-3.04532968074122,0.00233805938345888,-51.8735348410913,-11.2416198613301,"punishment_prison_days","***","None","all"
"6","defendant_is_woman",-1207.93995388801,891.538897724815,-1.35489315942427,0.175537017231762,-2955.91455998134,540.034652205328,"punishment_fine","insig","None","all"
"7","defendant_some_foreign_background",-0.0116451736595499,0.0116648704021749,-0.998311447796175,0.318179588077709,-0.0345137699925088,0.011223422673409,"judgement_convicted_binary","insig","None","all"
"8","defendant_some_foreign_background",8.17416342534431,7.84678184038196,1.04172176461916,0.297601318389454,-7.20972880956543,23.558055660254,"punishment_prison_days","insig","None","all"
"9","defendant_some_foreign_background",-2611.91818730419,679.625006689415,-3.84317551825726,0.000123675296738447,-3944.43364091541,-1279.40273369297,"punishment_fine","***","None","all"
"10","defendant_log_net_income",0.000613891598870903,0.001143907918325,0.536661726907017,0.591524159461473,-0.00162864650020134,0.00285642969794314,"judgement_convicted_binary","insig","None","all"
"11","defendant_log_net_income",-5.3756142956426,0.783119727096956,-6.86435816853974,7.56639098623737e-12,-6.9109041980156,-3.84032439326959,"punishment_prison_days","***","None","all"
"12","defendant_log_net_income",678.057694199499,65.4355192619879,10.3622268432641,7.92808197426723e-25,549.765113296545,806.350275102452,"punishment_fine","***","None","all"
"13","case_is_not_oslo",-0.0242277024601672,0.0135915400898295,-1.78255755418746,0.0747164338939501,-0.0508728073573699,0.0024174024370355,"judgement_convicted_binary","*","None","all"
"14","case_is_not_oslo",-9.00781250000026,9.32962478498098,-0.965506406484988,0.334341917949933,-27.2983474331559,9.28272243315542,"punishment_prison_days","insig","None","all"
"15","case_is_not_oslo",3668.06783356799,779.512547443537,4.70559177731989,2.62246134070778e-06,2139.75908496054,5196.37658217544,"punishment_fine","***","None","all"
"16","defendant_is_married",-0.0434927349754399,0.017730074526211,-2.45304862713031,0.014199191272054,-0.0782514971934882,-0.00873397275739167,"judgement_convicted_binary","**","None","all"
"17","defendant_is_married",-0.0165363156628636,12.2783813216895,-0.00134678303512634,0.998925484183101,-24.0883643477553,24.0552917164296,"punishment_prison_days","insig","None","all"
"18","defendant_is_married",3028.42308453721,1039.91623673494,2.91217982521904,0.00361133104799694,989.53596596541,5067.31020310901,"punishment_fine","***","None","all"
"19","defendant_age",-0.000459854259789574,0.000453799387687547,-1.01334261849246,0.310949488594463,-0.00134951728863389,0.000429808769054741,"judgement_convicted_binary","insig","Pers.","all"
"20","defendant_is_woman",-0.0160398147692449,0.0156498527988158,-1.02491793216474,0.305455456671434,-0.0467209831879836,0.0146413536494938,"judgement_convicted_binary","insig","Pers.","all"
"21","defendant_some_foreign_background",-0.0181666174000796,0.0126807266153668,-1.43261643840385,0.152034992703308,-0.043026883752712,0.0066936489525528,"judgement_convicted_binary","insig","Pers.","all"
"22","defendant_log_net_income",0.000464273827339499,0.00127023323952133,0.36550281703733,0.714752800832078,-0.00202598857025844,0.00295453622493744,"judgement_convicted_binary","insig","Pers.","all"
"23","case_is_not_oslo",-0.0283369973324466,0.0151038864028858,-1.87613946348488,0.0606989923595121,-0.0579478114699126,0.00127381680501931,"judgement_convicted_binary","*","Pers.","all"
"24","defendant_is_married",-0.0382854036177069,0.019628869145498,-1.9504640503698,0.0511810910518622,-0.076767340020839,0.000196532785425252,"judgement_convicted_binary","*","Pers.","all"
"25","defendant_age",-3.18131511544725e-05,0.000364997987933839,-0.0871597987006961,0.930548316483617,-0.000747385788099913,0.000683759485790968,"judgement_convicted_binary","insig","Conv.","all"
"26","defendant_is_woman",0.0101615252292119,0.0124371471444831,0.817030232991928,0.413953787111803,-0.0142213000806893,0.0345443505391132,"judgement_convicted_binary","insig","Conv.","all"
"27","defendant_some_foreign_background",0.00639341418284844,0.010035558153079,0.63707609335978,0.524107226412601,-0.0132811348508841,0.026067963216581,"judgement_convicted_binary","insig","Conv.","all"
"28","defendant_log_net_income",0.00153751801628868,0.00101499743386902,1.51479990489028,0.129892317307783,-0.000452367994749184,0.00352740402732654,"judgement_convicted_binary","insig","Conv.","all"
"29","case_is_not_oslo",-0.0548672249716006,0.0120890163928007,-4.53860125496027,5.8084209006617e-06,-0.0785675455877271,-0.031166904355474,"judgement_convicted_binary","***","Conv.","all"
"30","defendant_is_married",-0.015312908166409,0.0155012762074028,-0.987848223689879,0.323279340814557,-0.0457029088196769,0.0150770924868589,"judgement_convicted_binary","insig","Conv.","all"
"31","defendant_age",0.705599220733062,0.307169876774819,2.29709771069227,0.0216636255365967,0.103378584827094,1.30781985663903,"punishment_prison_days","**","Pers.","all"
"32","defendant_is_woman",-31.8566568393694,10.5734832133195,-3.01288196109671,0.00260369317194952,-52.5864557744854,-11.1268579042533,"punishment_prison_days","***","Pers.","all"
