"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","df","outcome","sig_level"
"1","(Intercept)",-303.309419968628,252.857792195212,-1.19952569915056,0.235524223678409,-810.178211391567,203.559371454312,54.377360198828,"punishment_prison_days","insig"
"2","judge_log_net_income",22.4957971337681,19.5302887661061,1.15184150133041,0.25452427284204,-16.6714228875188,61.663017155055,53.3253504135776,"punishment_prison_days","insig"
"3","defendant_log_net_income",43.7422091691669,24.1746722178846,1.80942305132089,0.0750755872134834,-4.55104493971351,92.0354632780473,64.0830565693019,"punishment_prison_days","*"
"4","defendant_age",0.962496209778398,0.288658395780192,3.33437801861589,0.0009594625831305,0.39450163237633,1.53049078718047,307.642273403487,"punishment_prison_days","***"
"5","defendant_is_woman",-24.798320536004,7.83607066315088,-3.1646371762085,0.00174616586796879,-40.2318363496836,-9.36480472232446,248.717058670083,"punishment_prison_days","***"
"6","defendant_some_foreign_background",-2.05433848273785,10.6092567773088,-0.193636418258034,0.846583291760497,-22.9269516731905,18.8182747077148,320.369388340576,"punishment_prison_days","insig"
"7","case_is_not_oslo",5.83647293429103,16.3007089924148,0.35805025026868,0.720879288564966,-26.4088050595989,38.0817509281809,131.618590491238,"punishment_prison_days","insig"
"8","defendant_is_married",11.5110411890035,17.3915437013218,0.661875759086789,0.508811446623301,-22.7829272857579,45.8050096637648,200.336721560477,"punishment_prison_days","insig"
"9","judge_age",1.23671293375102,0.393032582671909,3.14659137251069,0.00236689014880887,0.453794517587672,2.01963134991437,75.2500282300411,"punishment_prison_days","***"
"10","judge_is_woman",-1.40925572493568,7.85308137621487,-0.179452581403776,0.857690279065892,-16.8565327873136,14.0380213374422,336.734633098353,"punishment_prison_days","insig"
"11","judge_some_foreign_background",-18.8634578942493,14.9190657258498,-1.26438600384776,0.222346219468151,-50.2252622057488,12.4983464172502,17.8569303359826,"punishment_prison_days","insig"
"12","judge_is_married",6.32481758238329,9.22562805730268,0.685570407033349,0.493669315984772,-11.8520133286058,24.5016484933724,231.728601573481,"punishment_prison_days","insig"
"13","convicted_stay_of_execution_.conditional_imprisonment_.",-2.99736359294474,11.6762678357967,-0.25670562161614,0.797926311541758,-26.1589095357058,20.1641823498164,101.371337242651,"punishment_prison_days","insig"
"14","convicted_bodily_injury",45.2615623968632,13.507352184407,3.35088341363555,0.00100344660502313,18.5873852065864,71.9357395871399,161.200474231558,"punishment_prison_days","***"
"15","convicted_drug_offense",-23.7084893655887,18.1850327295159,-1.30373641434847,0.193672968970508,-59.5457505564837,12.1287718253063,222.132648678222,"punishment_prison_days","insig"
"16","convicted_illegal_arming_in_a_public_place",26.5486016780262,13.2227957467554,2.00779034831123,0.0470138541116716,0.356314780731825,52.7408885753206,114.80485297088,"punishment_prison_days","**"
"17","convicted_participation",31.90865058706,32.053904793273,0.995468439581704,0.321587780212225,-31.5805032374906,95.3978044116106,115.592923627062,"punishment_prison_days","insig"
"18","convicted_courtesy",12.5986219459395,22.2692043808615,0.56574189766595,0.573378558560037,-31.8159998839429,57.0132437758218,69.9915597337746,"punishment_prison_days","insig"
"19","convicted_general_violation_of_traffic_act_1",-59.2193619354289,13.9722700267922,-4.23834937500309,3.34087182228454e-05,-86.7593980729135,-31.6793257979444,215.185191235715,"punishment_prison_days","***"
"20","convicted_drinking_within_six_hours_of_traffic_investigation",0.861842516090786,7.88257497250655,0.109335149883989,0.913045371170695,-14.6809832851792,16.4046683173608,201.692657249543,"punishment_prison_days","insig"
"21","convicted_acquisition_possession_and_use_of_drugs",106.929328986577,71.7436807160378,1.49043550483288,0.168304759408333,-53.8985827004335,267.757240673587,9.57248109798692,"punishment_prison_days","insig"
"22","convicted_section_24_of_the_medicines_act_other",-105.634262474659,72.8675488513281,-1.44967498069936,0.177361852717545,-267.688618542596,56.4200935932786,10.1406195655028,"punishment_prison_days","insig"
"23","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime.",10.9096046524225,10.6318121420618,1.02612842539436,0.305662861897582,-10.0132990189166,31.8325083237617,298.140515772967,"punishment_prison_days","insig"
