"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","df","outcome","sig_level"
"1","(Intercept)",119.211976047904,9.51472924171856,12.5292031984687,2.30699554759725e-26,100.438482770101,137.985469325706,181.808270428839,"punishment_prison_days","***"
"2","judge_is_woman",-11.9256225803425,12.376455143541,-0.963573369113388,0.335884430486835,-36.2620326447202,12.4107874840352,372.820821680946,"punishment_prison_days","insig"
