"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","df","outcome","sig_level"
"1","(Intercept)",305.520800834347,243.432968811118,1.25505104064768,0.249233417484743,-268.593592867945,879.63519453664,7.09217418607568,"punishment_prison_days","insig"
"2","judge_age",1.50455188244734,0.594848276326091,2.52930359274094,0.0129499392154358,0.324762629226369,2.68434113566831,102.648641134249,"punishment_prison_days","**"
"3","defendant_some_foreign_background",-28.1332533438833,31.1310373547863,-0.903704332857956,0.367612919640692,-89.6492743003943,33.3827676126277,148.798827693586,"punishment_prison_days","insig"
"4","judge_is_woman",-0.778881858781447,9.4711883363761,-0.0822369729245048,0.934509533145046,-19.41233278226,17.8545690646971,320.96246326536,"punishment_prison_days","insig"
"5","judge_some_foreign_background",-26.6066998169282,16.9722219404316,-1.56766155370295,0.134920383399174,-62.3456228030614,9.132223169205,17.444211942473,"punishment_prison_days","insig"
"6","judge_log_net_income",-19.7464555598771,19.2340319021359,-1.02664151023293,0.344297773241379,-66.8442323044588,27.3513211847045,5.9822889965099,"punishment_prison_days","insig"
"7","judge_is_married",6.11153906823537,10.7267714126358,0.56974636944684,0.569419136282948,-15.0264442293701,27.2495223658408,224.606489691932,"punishment_prison_days","insig"
"8","defendant_age",0.975077190702785,0.34100265527135,2.85944163668426,0.0045521432347137,0.303920751983602,1.64623362942197,289.737304170169,"punishment_prison_days","***"
"9","defendant_is_woman",-23.4938258715326,8.7314362248183,-2.69071722756832,0.00769095776842448,-40.7041308039593,-6.28352093910597,214.718060911887,"punishment_prison_days","***"
"10","defendant_log_net_income",-3.59734242384591,1.52021589378344,-2.36633654374776,0.0186896075177025,-6.59067305218847,-0.604011795503358,263.236511115434,"punishment_prison_days","**"
"11","case_is_not_oslo",2.66090894589339,17.9509941099664,0.148231843294743,0.882409005406405,-32.8814028045539,38.2032206963407,119.803839806681,"punishment_prison_days","insig"
"12","defendant_is_married",10.8932231147274,20.0977468215949,0.542012157453526,0.5884685692396,-28.7595026303137,50.5459488597685,183.255642884363,"punishment_prison_days","insig"
"13","convicted_stay_of_execution_.conditional_imprisonment_.",-25.8538296911384,14.5255531424961,-1.77988606957074,0.0780988314114812,-54.6682480149551,2.96058863267836,101.107609551979,"punishment_prison_days","*"
"14","convicted_bodily_injury",32.8010056156378,15.7429270619241,2.08353919741968,0.0389126668945957,1.69236302826294,63.9096482030128,148.759792393671,"punishment_prison_days","**"
"15","convicted_drug_offense",-29.7936183938353,21.6508064333353,-1.37609739783007,0.170402312309351,-72.4989314154813,12.9116946278107,191.055935292059,"punishment_prison_days","insig"
"16","convicted_illegal_arming_in_a_public_place",25.7407548821406,16.6109482255576,1.54962585715221,0.124214511343306,-7.19239459167003,58.6739043559513,105.908354141245,"punishment_prison_days","insig"
"17","convicted_participation",13.6714977101593,36.1823779561057,0.377849618583521,0.706423862815772,-58.2021633692773,85.545158789596,90.8300163200643,"punishment_prison_days","insig"
"18","convicted_courtesy",19.6406588845255,25.6247587866989,0.766471951912399,0.446575310992048,-31.6780135653025,70.9593313343535,56.6952616398811,"punishment_prison_days","insig"
"19","convicted_general_violation_of_traffic_act_1",-89.377154437521,17.2053756315396,-5.19472264666408,5.04920179010968e-07,-123.305143088302,-55.4491657867404,199.253825273171,"punishment_prison_days","***"
"20","convicted_drinking_within_six_hours_of_traffic_investigation",1.62711342108653,8.75544516020855,0.185840170466875,0.852787717898596,-15.6540758427023,18.9083026848754,173.081668421553,"punishment_prison_days","insig"
"21","convicted_acquisition_possession_and_use_of_drugs",98.8984554378559,72.086843324656,1.37193488959489,0.200043718165398,-61.6977370261578,259.49464790187,10.0107166002471,"punishment_prison_days","insig"
"22","convicted_section_24_of_the_medicines_act_other",-108.409178023644,73.1086556940806,-1.4828501084369,0.167212953576524,-270.055960690742,53.2376046434553,10.6042481883535,"punishment_prison_days","insig"
