"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","df","outcome","sig_level"
"1","(Intercept)",6.65919271313105,20.0096112180821,0.33279970512937,0.739662262484041,-32.8171393295725,46.1355247558346,185.020334276529,"punishment_prison_days","insig"
"2","judge_age",2.37411642554053,0.511131118811848,4.64482857365306,6.6306794818887e-06,1.36539915455869,3.38283369652236,176.443905307947,"punishment_prison_days","***"
