"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","df","outcome","sig_level"
"1","(Intercept)",325.461516458383,251.448458798346,1.29434683359659,0.242470389545555,-287.658285093182,938.581318009947,6.08812535184889,"punishment_prison_days","insig"
"2","defendant_age",1.00228567470778,0.36756267423643,2.7268429167622,0.00679513891680773,0.278770318059013,1.72580103135654,281.944438641924,"punishment_prison_days","***"
"3","defendant_some_foreign_background",2.54742316476309,13.2366016531316,0.192452959718736,0.847524635614656,-23.50661073546,28.6014570649862,284.662618820231,"punishment_prison_days","insig"
"4","defendant_log_net_income",-3.59248134870428,1.65244922332077,-2.17403433521836,0.0306236538038685,-6.8466852380158,-0.338277459392752,254.701790420725,"punishment_prison_days","**"
"5","case_is_not_oslo",3.10061118576608,20.3117375771885,0.15265120347204,0.878937054998005,-37.1269503209922,43.3281726925243,116.658731552574,"punishment_prison_days","insig"
"6","defendant_is_married",13.5124157925734,20.9114286562872,0.646173727040444,0.51904966446139,-27.7709935249997,54.7958251101465,167.78905314639,"punishment_prison_days","insig"
"7","judge_age",1.75420826396806,0.542144936634557,3.2356813564608,0.00182917052488613,0.673604930857038,2.83481159707908,72.5614304086553,"punishment_prison_days","***"
"8","judge_is_woman",-3.04468946934552,10.588185953568,-0.287555345429075,0.773875038309899,-23.8766944035928,17.7873154649017,316.972969816904,"punishment_prison_days","insig"
"9","judge_some_foreign_background",-26.7219729641017,18.2936342587929,-1.4607252220131,0.162210232500039,-65.2991146014299,11.8551686732264,17.1109357294383,"punishment_prison_days","insig"
"10","judge_log_net_income",-21.9961688461916,19.7531289318535,-1.11355365127603,0.314296028467395,-72.1969916028913,28.204653910508,5.19797601907891,"punishment_prison_days","insig"
"11","judge_is_married",7.888455513641,11.5299112651223,0.684173133014771,0.494569232171881,-14.8318474608732,30.6087584881552,225.216417761541,"punishment_prison_days","insig"
"12","convicted_stay_of_execution_.conditional_imprisonment_.",-34.6394627965919,17.1861219599856,-2.01554852672655,0.0469780838478915,-68.8056838796253,-0.473241713558444,85.7639782643962,"punishment_prison_days","**"
"13","convicted_bodily_injury",31.8349257054424,16.5652611477199,1.9217883389556,0.0566378537702772,-0.911804435342859,64.5816558462276,141.828757351476,"punishment_prison_days","*"
"14","convicted_drug_offense",-34.2782470769999,23.1386448613018,-1.48142846231797,0.140145658560714,-79.9192969745865,11.3628028205867,190.376915618097,"punishment_prison_days","insig"
"15","convicted_illegal_arming_in_a_public_place",26.0709027623423,18.317465798971,1.42328109403687,0.157678734030727,-10.2577637645187,62.3995692892033,102.930058634387,"punishment_prison_days","insig"
"16","convicted_participation",7.42892855335137,33.3532775735336,0.222734588436561,0.824259628980116,-58.8561758084056,73.7140329151083,87.764983499934,"punishment_prison_days","insig"
"17","convicted_courtesy",38.4212883891611,27.2745028827429,1.40868886059408,0.164799753445021,-16.291629015755,93.1342057940772,52.7032057643938,"punishment_prison_days","insig"
"18","convicted_general_violation_of_traffic_act_1",-96.4302239051975,18.6521748490775,-5.16991850470277,5.73972345448868e-07,-133.214248051108,-59.6461997592868,196.601173219277,"punishment_prison_days","***"
"19","convicted_drinking_within_six_hours_of_traffic_investigation",2.08757641802434,9.47469929054168,0.220331680616852,0.825877668400351,-16.6158638420564,20.7910166781051,169.714496447181,"punishment_prison_days","insig"
"20","convicted_acquisition_possession_and_use_of_drugs",115.215761543609,85.176171461026,1.35267598399076,0.213164294145081,-81.2181574290635,311.649680516281,7.99595067901955,"punishment_prison_days","insig"
"21","convicted_section_24_of_the_medicines_act_other",-128.565027598305,86.5158321565021,-1.48602890816259,0.173670193433416,-326.303659619692,69.1736044230831,8.43251839035409,"punishment_prison_days","insig"
"22","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime.",14.696271605043,12.5914317372013,1.16716445848037,0.24415554680363,-10.0916302698865,39.4841734799726,274.853438966995,"punishment_prison_days","insig"
"23","convicted_road_traffic_act_other_1",67.5301957440499,75.9866333089341,0.888711511529885,0.419963118646644,-135.890514989351,270.95090647745,4.41230392934754,"punishment_prison_days","insig"
"24","convicted_violating_traffic_signage_act",-72.2979673523156,76.0038451811102,-0.951240916562,0.387775119322285,-271.456218391619,126.860283686987,4.70196799484281,"punishment_prison_days","insig"
"25","convicted_temporary_suspension_of_driving_lisence",13.4292386754683,7.87723065051518,1.70481724749167,0.0894745964992394,-2.08518571643533,28.943663067372,249.23614587671,"punishment_prison_days","*"
"26","convicted_assault_and_battery",-45.2920971331001,15.4330541082112,-2.93474621520327,0.00370997517884501,-75.7158650186043,-14.8683292475959,209.755322534414,"punishment_prison_days","***"
"27","convicted_reckless_behavior",5.92663448109514,18.882800078592,0.313864175674579,0.754513523592272,-31.7025964350702,43.5558653972605,73.4793240101248,"punishment_prison_days","insig"
"28","convicted_violation_of_residence_and_contact_prohibition_or_decision_on_restraint",-2.34245276619979,23.1149774590344,-0.101339175880713,0.919480838309973,-48.1927846155964,43.5078790831968,101.652067588059,"punishment_prison_days","insig"
"29","convicted_damage",-14.5411874152737,19.7997880526077,-0.734411266253858,0.464337597343184,-53.8012200477414,24.718845217194,104.837236712876,"punishment_prison_days","insig"
"30","convicted_threats",-19.9030854845567,18.499547413503,-1.0758687788237,0.283809141632511,-56.4729613150977,16.6667903459843,142.1052955547,"punishment_prison_days","insig"
"31","convicted_grievous_bodily_harm",274.565082650728,57.8272828346473,4.74801977875782,3.11130390481151e-05,157.365494652453,391.764670649003,36.717994447868,"punishment_prison_days","***"
"32","convicted_serious_drug_offense",675.826233010247,111.586283900172,6.05653499147672,1.04940800999663e-07,452.531672156708,899.120793863786,58.8623894119278,"punishment_prison_days","***"
"33","convicted_aggravated_assault",5.25676329146142,16.3022205209531,0.322456887680115,0.748458009088512,-27.491397980925,38.0049245638479,49.743269035264,"punishment_prison_days","insig"
