"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","df","outcome","sig_level"
"1","(Intercept)",831.342591561266,447.127379837233,1.85929699018633,0.120406319806096,-308.167672204232,1970.85285532676,5.14798879998133,"punishment_prison_days","insig"
"2","judge_age",2.80592138908611,0.965739016132096,2.90546549555818,0.00636646130756476,0.844239987230269,4.76760279094194,34.4463996000635,"punishment_prison_days","***"
"3","judge_is_woman",11.3778308301485,15.3355348649612,0.741925921093542,0.458972137057376,-18.8558051263835,41.6114667866806,207.260774758921,"punishment_prison_days","insig"
"4","judge_some_foreign_background",-3.88649035919043,40.4676548239399,-0.0960394264530312,0.924611636090643,-89.261687095711,81.4887063773302,17.0107024992284,"punishment_prison_days","insig"
"5","judge_log_net_income",-62.5735460944868,34.8854689131508,-1.79368510855528,0.139745041389493,-155.546898741724,30.3998065527499,4.46958660562881,"punishment_prison_days","insig"
"6","judge_is_married",6.00680481287653,17.2157821662393,0.348912686909809,0.727596794483942,-27.9831788737169,39.99678849947,166.086170594453,"punishment_prison_days","insig"
"7","defendant_age",1.13477349352369,0.798354127412516,1.42139115282276,0.157504881696001,-0.444099619681558,2.71364660672893,135.243226672665,"punishment_prison_days","insig"
"8","defendant_is_woman",-49.3912518626333,15.3027342251434,-3.2276095981253,0.0018911438425871,-79.9046962288204,-18.8778074964461,70.9116319717874,"punishment_prison_days","***"
"9","defendant_log_net_income",-3.78614329015911,1.71052924784269,-2.21343382168658,0.0283507912613801,-7.16550255752282,-0.406784022795393,152.692489694345,"punishment_prison_days","**"
"10","case_is_not_oslo",-10.2906894852074,21.2414198020781,-0.484463354196347,0.628839523619024,-52.2984138740431,31.7170349036283,135.451930016071,"punishment_prison_days","insig"
"11","defendant_is_married",27.1734819886464,28.7337986024186,0.945697516873357,0.346111988591022,-29.6895765655423,84.0365405428351,126.064977847159,"punishment_prison_days","insig"
"12","convicted_stay_of_execution_.conditional_imprisonment_.",-10.2579169117846,34.1819948565812,-0.300097081952771,0.765889624907378,-79.6669223408672,59.1510885172979,34.7776010943024,"punishment_prison_days","insig"
"13","convicted_bodily_injury",26.5705226586797,28.929701513524,0.918451324022773,0.361515669854827,-31.1212039710752,84.2622492884346,70.4685266602626,"punishment_prison_days","insig"
"14","convicted_drug_offense",-54.5704400853337,34.7218878168974,-1.57164381076011,0.119379505655474,-123.507877379279,14.3669972086117,94.3869979784128,"punishment_prison_days","insig"
"15","convicted_illegal_arming_in_a_public_place",26.3523790265722,27.271771799756,0.966287750574679,0.338672215648813,-28.4601784213372,81.1649364744816,48.7230719545598,"punishment_prison_days","insig"
"16","convicted_participation",-1.16038979807779,43.8466961255833,-0.0264647031729429,0.978985061543067,-89.0845703093223,86.7637907131667,53.5519472611294,"punishment_prison_days","insig"
"17","convicted_courtesy",-7.11677222226645,63.5538735035526,-0.111980148965564,0.91184074089458,-138.814667139612,124.58112269508,22.3060527468718,"punishment_prison_days","insig"
"18","convicted_general_violation_of_traffic_act_1",-121.884035912021,32.4102252478931,-3.76066611631909,0.000312916381042033,-186.337862830699,-57.4302089933427,83.7740678439127,"punishment_prison_days","***"
"19","convicted_drinking_within_six_hours_of_traffic_investigation",28.8686592025286,24.0003169706338,1.20284491400058,0.232602508153256,-18.8972961603493,76.6346145654064,79.5872958452152,"punishment_prison_days","insig"
"20","convicted_acquisition_possession_and_use_of_drugs",-64.298142059813,43.9641454756033,-1.46251317668607,0.266736798621782,-233.2826673249,104.686383205275,2.27284137321798,"punishment_prison_days","insig"
"21","convicted_section_24_of_the_medicines_act_other",16.769410856247,47.0519087077311,0.356402350442621,0.75053365236738,-156.752957924508,190.291779637002,2.39621989331885,"punishment_prison_days","insig"
"22","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime.",18.0876963333339,20.7346065056592,0.872343361249569,0.38444498938461,-22.8890281658487,59.0644208325165,146.868508576597,"punishment_prison_days","insig"
"23","convicted_road_traffic_act_other_1",2.25956540603932,23.650143343018,0.0955412985565009,0.924248863758069,-45.1878387218445,49.7069695339232,52.4683116027946,"punishment_prison_days","insig"
"24","convicted_violating_traffic_signage_act",NA,NA,NA,NA,NA,NA,NA,"punishment_prison_days","insig"
"25","convicted_temporary_suspension_of_driving_lisence",22.4995678130749,23.8008826895327,0.945324932128246,0.346531613382337,-24.6597546546275,69.6588902807773,111.799330555633,"punishment_prison_days","insig"
"26","convicted_assault_and_battery",-58.0052949508546,26.5635281517773,-2.18364422901307,0.0310953032751008,-110.64331205767,-5.36727784403949,110.882859762324,"punishment_prison_days","**"
"27","convicted_reckless_behavior",-61.5502434992992,39.7535893561451,-1.54829399045912,0.133116321879552,-143.092112303051,19.9916253044529,27.1835206924712,"punishment_prison_days","insig"
"28","convicted_violation_of_residence_and_contact_prohibition_or_decision_on_restraint",62.7788840397443,40.8692193001997,1.53609207894601,0.132537950023148,-19.8698446441599,145.427612723649,39.253569152445,"punishment_prison_days","insig"
"29","convicted_damage",5.29933676293253,32.2358485034862,0.164392656280148,0.870465150932679,-60.385678509689,70.9843520355541,31.7199862656768,"punishment_prison_days","insig"
"30","convicted_threats",-10.1198965065538,24.8623672773929,-0.407036723158526,0.685240751568323,-59.7188135389,39.4790205257924,69.011587831121,"punishment_prison_days","insig"
"31","convicted_grievous_bodily_harm",335.821227932649,195.629078150516,1.71662224812136,0.120671965396504,-107.709918404191,779.352374269488,8.87041880113206,"punishment_prison_days","insig"
"32","convicted_serious_drug_offense",854.011314088916,160.859159348265,5.30906239687574,6.49259967278908e-06,527.31653248233,1180.7060956955,34.6049248394287,"punishment_prison_days","***"
"33","convicted_aggravated_assault",10.4626784859621,25.1110363405583,0.416656578568334,0.680342035176068,-41.148309692392,62.0736666643163,26.0569107895747,"punishment_prison_days","insig"
"34","convicted_intention_of_committing_an_offens",21.7325018484098,58.7183040081812,0.370114604219186,0.717410587268809,-105.458051779426,148.923055476245,12.6693428899422,"punishment_prison_days","insig"
"35","convicted_theft",-1.98881670348062,34.1608152068707,-0.0582192401275193,0.953986349012138,-71.955197304527,67.9775638975657,28.0790784750371,"punishment_prison_days","insig"
"36","convicted_road_traffic_act_other_5",58.1342795827349,61.8974591390081,0.939203004313603,0.35757224175615,-70.0471717039657,186.315730869436,22.5647593031868,"punishment_prison_days","insig"
"37","convicted_violating_basic_traffic_rules",-6.8305012048577,25.5330729324271,-0.267515830269804,0.790125675721244,-58.0610733019931,44.4000708922777,52.226439806716,"punishment_prison_days","insig"
"38","convicted_loss_of_the_right_to_drive_a_motor_vehicle.",-5.79159961479977,18.5950807791287,-0.311458696178417,0.756822072772332,-43.1948722449845,31.611673015385,47.2490694807912,"punishment_prison_days","insig"
"39","convicted_obstruction_of_a_public_official",0.364155769482885,24.1983189232328,0.0150488044495214,0.988057961124188,-48.3371394482593,49.0654509872251,46.2602793472199,"punishment_prison_days","insig"
"40","convicted_aggravated_theft",-3.10473886302055,62.0308576639373,-0.0500515224187453,0.961210302297386,-144.144502031439,137.935024305398,8.70969410331801,"punishment_prison_days","insig"
"41","convicted_fraud",-1.53253628752252,44.9762058899189,-0.0340743790455217,0.973247704478681,-97.03381289162,93.968740316575,15.6847611004587,"punishment_prison_days","insig"
"42","convicted_judgment_in_arrears",-7.18377403552886,98.3856429638971,-0.0730164871531609,0.942503458451957,-212.141764511367,197.774216440309,20.4209423365785,"punishment_prison_days","insig"
"43","convicted_abuse_in_close_relationships",225.089596543182,53.1196276845372,4.23740915278863,0.000484154918768151,113.581380337962,336.597812748402,18.2095415061767,"punishment_prison_days","***"
"44","convicted_violence_threats_vandalism_or_other_unlawful_conduct_against_a_public_official",-77.5990779703136,23.559388277681,-3.29376455176585,0.00137981089411016,-124.35687014544,-30.8412857951868,97.1764134075403,"punishment_prison_days","***"
"45","convicted_violation_of_police_act",-49.3485531197572,24.6412979991601,-2.00267669022303,0.050370392687914,-98.7797319846912,0.0826257451768413,52.6806907598917,"punishment_prison_days","*"
"46","convicted_serious_fraud",117.955252968137,35.9711631377043,3.27916149156986,0.00218992138972723,45.206326507299,190.704179428975,39.1619452022351,"punishment_prison_days","***"
"47","convicted_disorderly_conduct",-31.6973906296402,26.274732608617,-1.20638299547318,0.233798205441941,-84.5764661809035,21.1816849216232,46.2990853242506,"punishment_prison_days","insig"
"48","convicted_minor_theft",-22.8686268932271,41.4245844738551,-0.55205446677831,0.585252713018605,-107.689496770067,61.9522429836131,28.2479655325176,"punishment_prison_days","insig"
"49","convicted_unauthorized_entry_or_stay",61.052655584679,59.4918469749885,1.02623567243334,0.327484889732559,-70.3848015753007,192.490112744659,10.6693594553017,"punishment_prison_days","insig"
"50","convicted_theft_of_motor_vehicles_etc",21.9583978508468,68.7443656133734,0.319421055891961,0.754662988226846,-127.101398622854,171.018194324548,12.5472240405241,"punishment_prison_days","insig"
"51","convicted_road_traffic_act_other_4",41.4879827170818,86.924952430065,0.477285078188116,0.64480927573004,-155.887089422225,238.863054856389,8.78467797412913,"punishment_prison_days","insig"
"52","convicted_incorrect_explanation",-180.370116093979,63.9935869665163,-2.81856549451361,0.0112874347916146,-314.706849667842,-46.0333825201154,18.2057025044499,"punishment_prison_days","**"
"53","convicted_document_forgery",41.5418585279727,49.4687367157097,0.839759841992898,0.416111988725211,-65.2502548992487,148.333971955194,13.0947999338696,"punishment_prison_days","insig"
"54","convicted_breach_of_the_duty_of_identification",14.485001434218,27.2694398799475,0.531180746578866,0.598925106373903,-41.0393127394755,70.0093156079115,32.3223443501793,"punishment_prison_days","insig"
"55","convicted_violation_in_prison",-87.6228227650319,35.8865446528684,-2.44166228910056,0.0158765096462645,-158.576993896456,-16.6686516336078,138.978935275632,"punishment_prison_days","**"
"56","group1_mitigating_confession",59.5576735446556,24.181872759122,2.46290575332669,0.0147222027023272,11.8411967636471,107.274150325664,179.966512134724,"punishment_prison_days","**"
"57","group1_aggravating_other",46.2722297863542,34.3062624325359,1.34879833900151,0.180087383284758,-21.6915984437265,114.236058016435,113.472866362487,"punishment_prison_days","insig"
"58","group1_aggravating_repeated_offense",-0.30457490628099,21.3484888190118,-0.014266813396635,0.988636597054569,-42.4966404118632,41.8874905993013,145.970028230341,"punishment_prison_days","insig"
"59","group1_aggravating_driving",-19.1540869281471,28.163319500192,-0.680107574961697,0.497914337981299,-74.9885516193571,36.6803777630629,106.339081898199,"punishment_prison_days","insig"
"60","group1_mitigating_processing_time",-3.2117322840096,25.8251782960698,-0.124364379877229,0.901207255432309,-54.2747295002162,47.851264932197,138.373549558347,"punishment_prison_days","insig"
"61","group1_aggravating_life_health",16.3778423386388,28.6635839370815,0.5713815262805,0.568908832853468,-40.4278219765817,73.1835066538594,109.796851877818,"punishment_prison_days","insig"
"62","group1_mitigating_other",114.776692357148,89.6981177107576,1.27958863894178,0.210735022109745,-68.5990323158993,298.152417030195,29.2850207547929,"punishment_prison_days","insig"
"63","group1_aggravating_victim",31.7335782454139,41.3766074873903,0.766944903713645,0.44526227697093,-50.5470912780203,114.014247768848,84.0875819580179,"punishment_prison_days","insig"
"64","group1_aggravating_threats",27.1732052028569,53.0573305749046,0.512147989889816,0.610360872944464,-78.8797138832679,133.226124288982,62.2115436576523,"punishment_prison_days","insig"
"65","group1_aggravating_place",-37.701790797446,33.7640642356516,-1.11662477995278,0.268164759394336,-105.101835126909,29.6982535320175,66.6401539567477,"punishment_prison_days","insig"
"66","group1_aggravating_severe",82.8806501942483,42.5109128968407,1.94963233077048,0.0548924637674763,-1.78104598678047,167.542346375277,76.3415022873207,"punishment_prison_days","*"
"67","group1_aggravating_preventative",-41.3913508216984,31.7442548634632,-1.30390053254451,0.200496537107856,-105.758820886994,22.9761192435977,36.2083840535416,"punishment_prison_days","insig"
"68","group1_aggravating_violation",67.267251883358,45.1836029598083,1.48875360699308,0.140882366336346,-22.7914972247483,157.326000991464,72.6190910467114,"punishment_prison_days","insig"
"69","group1_aggravating_cumulative_offense",5.29893242312875,35.1488577574957,0.150756888308802,0.880865983003827,-65.5664859103373,76.1643507565948,43.4025810810815,"punishment_prison_days","insig"
"70","group1_aggravating_children",-9.51900297484919,35.7552865301701,-0.266226449250158,0.791259146715224,-81.4982119984552,62.4602060487568,45.8218890558319,"punishment_prison_days","insig"
"71","group1_aggravating_drugs",3.97994690681007,49.4402245744571,0.0805001785705132,0.936118056120017,-94.9966215667616,102.956515380382,57.6931949121475,"punishment_prison_days","insig"
"72","group1_mitigating_burden",-57.9278723851305,55.4939263435063,-1.04385968342838,0.307263827328721,-172.646220043473,56.7904752732116,23.2920120742741,"punishment_prison_days","insig"
"73","group1_mitigating_cause",10.5598357053435,32.2508014106513,0.327428629474491,0.745025132704169,-54.5903162717735,75.7099876824606,40.6234995646954,"punishment_prison_days","insig"
"74","group1_aggravating_object",-43.3589009089995,39.9866200580468,-1.0843352312863,0.296791381086257,-129.235776148323,42.5179743303242,13.8044703571144,"punishment_prison_days","insig"
"75","group1_mitigating_potential_rehabilitation",-61.6438671970072,70.4241083262232,-0.875323361020866,0.447881162183628,-290.286052255285,166.99831786127,2.89817385172055,"punishment_prison_days","insig"
"76","group1_mitigating_minor",-85.9963479659498,62.5987552997927,-1.37377089295312,0.193080514871824,-221.439573848525,49.4468779166251,12.8075710555178,"punishment_prison_days","insig"
