"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","df","outcome","sig_level"
"1","(Intercept)",118.055690915419,6.74551744758061,17.5013543190466,1.66084918822526e-50,104.791722204882,131.319659625956,373.355012521293,"punishment_prison_days","***"
"2","defendant_is_woman",-36.1578286826407,9.85731318611894,-3.66812213429092,0.000306898655557082,-55.5853062917497,-16.7303510735316,218.718337907441,"punishment_prison_days","***"
