"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"1","judge_age",3.15593646682579e-18,1.20564449933362e-17,0.261763435952317,0.793980374574041,-2.07300555583351e-17,2.70419284919867e-17,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"2","judge_age",0.783224558836891,0.84284249488801,0.929265626243679,0.354732290068466,-0.886598438115286,2.45304755578907,"punishment_prison_days","insig","None","convicted_reckless_behavior"
"3","judge_age",0.139413691544179,47.9721053395596,0.00290614077821623,0.997686362700395,-94.9019792069624,95.1808065900508,"punishment_fine","insig","None","convicted_reckless_behavior"
"4","judge_is_woman",1.80657672966859e-16,1.97101936290333e-16,0.916569752520078,0.36130304744815,-2.0979974474042e-16,5.71115090674138e-16,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"5","judge_is_woman",-14.8745133273435,21.4790570208467,-0.69251240000466,0.490023855620707,-57.4243598534251,27.6753331987381,"punishment_prison_days","insig","None","convicted_reckless_behavior"
"6","judge_is_woman",1210.90146750525,1220.18484945326,0.992391823294496,0.323108164355618,-1206.2753213685,3628.07825637899,"punishment_fine","insig","None","convicted_reckless_behavior"
"7","judge_some_foreign_background",-1.83462725298191e-16,7.81641336328428e-16,-0.234714717315186,0.814858731521733,-1.73218483844159e-15,1.36525938784521e-15,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"8","judge_some_foreign_background",43.3981481481482,48.4591657720589,0.895561189647453,0.372407892293862,-52.6174770850278,139.413773381324,"punishment_prison_days","insig","None","convicted_reckless_behavior"
"9","judge_some_foreign_background",-2364.81481481482,2725.49537433442,-0.867664218799974,0.387433438344884,-7765.03453109678,3035.40490146715,"punishment_fine","insig","None","convicted_reckless_behavior"
"10","judge_log_net_income",2.50280895497248e-16,3.27160132114287e-16,0.765010375438463,0.445832446991466,-3.97760361343283e-16,8.98322152337779e-16,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"11","judge_log_net_income",35.6018216459893,25.00672519864,1.42368988194926,0.15724381687071,-13.93168820579,85.1353314977686,"punishment_prison_days","insig","None","convicted_reckless_behavior"
"12","judge_log_net_income",-877.586203780704,1423.45456752561,-0.616518590618747,0.5387708506061,-3697.17574555423,1942.00333799282,"punishment_fine","insig","None","convicted_reckless_behavior"
"13","judge_is_married",-2.06935152671126e-16,1.9640059680086e-16,-1.05363810518838,0.294276703704648,-5.96003222251492e-16,1.8213291690924e-16,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"14","judge_is_married",33.0092399403875,21.2490770218189,1.55344346987369,0.123089072633012,-9.08501797893142,75.1034978597065,"punishment_prison_days","insig","None","convicted_reckless_behavior"
"15","judge_is_married",-449.716840536512,1221.7927153807,-0.368079490796756,0.713496524268822,-2870.07879942868,1970.64511835566,"punishment_fine","insig","None","convicted_reckless_behavior"
"16","judge_age",-1.66268530843617e-17,2.20128153670674e-17,-0.755326059257123,0.452025576128797,-6.03591529433272e-17,2.71054467746039e-17,"judgement_convicted_binary","insig","Pers.","convicted_reckless_behavior"
"17","judge_is_woman",-2.11970565554047e-16,4.58078284378439e-16,-0.46273873436648,0.644668540569076,-1.12202303077795e-15,6.98081899669858e-16,"judgement_convicted_binary","insig","Pers.","convicted_reckless_behavior"
"18","judge_some_foreign_background",-1.97043125800426e-16,9.68416979146748e-16,-0.203469300976153,0.839227577888775,-2.12097248305652e-15,1.72688623145567e-15,"judgement_convicted_binary","insig","Pers.","convicted_reckless_behavior"
"19","judge_log_net_income",1.53232854485287e-16,6.25537550379561e-16,0.24496188021376,0.807043614837862,-1.08950667110799e-15,1.39597238007856e-15,"judgement_convicted_binary","insig","Pers.","convicted_reckless_behavior"
"20","judge_is_married",5.1811352107025e-16,4.8533524726989e-16,1.06753738572408,0.288584422823723,-4.46089658387009e-16,1.48231670052751e-15,"judgement_convicted_binary","insig","Pers.","convicted_reckless_behavior"
"21","judge_age",-6.03067971907407e-17,3.65467675185925e-17,-1.65012670847184,0.108404695408305,-1.34661754779642e-16,1.40481603981603e-17,"judgement_convicted_binary","insig","Conv.","convicted_reckless_behavior"
"22","judge_is_woman",-9.26663927928489e-17,6.27607138910713e-16,-0.147650316651405,0.883517202545011,-1.36954271769511e-15,1.18420993210941e-15,"judgement_convicted_binary","insig","Conv.","convicted_reckless_behavior"
"23","judge_some_foreign_background",1.17671605693941e-15,1.71135550640035e-15,0.687592994289363,0.49651380338324,-2.30506290020627e-15,4.65849501408508e-15,"judgement_convicted_binary","insig","Conv.","convicted_reckless_behavior"
"24","judge_log_net_income",1.21703663415949e-15,7.55687647778206e-16,1.61050221971696,0.116813679103158,-3.20421445338775e-16,2.75449471365776e-15,"judgement_convicted_binary","insig","Conv.","convicted_reckless_behavior"
"25","judge_is_married",7.0433074187829e-16,7.94552442711543e-16,0.886449658973603,0.381789954322139,-9.12198357444083e-16,2.32085984120066e-15,"judgement_convicted_binary","insig","Conv.","convicted_reckless_behavior"
"26","judge_age",0.169627834162057,1.15228022890634,0.147210574222084,0.883295091068907,-2.11957796036247,2.45883362868659,"punishment_prison_days","insig","Pers.","convicted_reckless_behavior"
"27","judge_is_woman",0.0717513745355933,23.9785116796229,0.00299231976922771,0.997619100524999,-47.5657473033392,47.7092500524104,"punishment_prison_days","insig","Pers.","convicted_reckless_behavior"
"28","judge_some_foreign_background",85.9102047287901,50.6926406186751,1.69472735450954,0.0935847832383134,-14.7995737893774,186.619983246958,"punishment_prison_days","*","Pers.","convicted_reckless_behavior"
