"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"1","judge_age",4.80692452617363e-17,4.19233322799735e-17,1.14659886625231,0.252173430001762,-3.43266570113053e-17,1.30465147534778e-16,"judgement_convicted_binary","insig","None","convicted_section_24_of_the_medicines_act_other"
"2","judge_age",1.80007557179414,0.572751553405439,3.14285585275385,0.00178671350503782,0.674392605899021,2.92575853768927,"punishment_prison_days","***","None","convicted_section_24_of_the_medicines_act_other"
"3","judge_age",-32.3982369928952,58.8522603825565,-0.550501149527604,0.582256333959487,-148.066167744315,83.2696937585243,"punishment_fine","insig","None","convicted_section_24_of_the_medicines_act_other"
"4","judge_is_woman",-8.69144304754654e-16,9.77373501634383e-16,-0.889265263792454,0.374342073647208,-2.78999725044508e-15,1.05170864093578e-15,"judgement_convicted_binary","insig","None","convicted_section_24_of_the_medicines_act_other"
"5","judge_is_woman",-19.525717081524,15.4226677482059,-1.26604018191311,0.206162559193026,-49.8362142711932,10.7847801081451,"punishment_prison_days","insig","None","convicted_section_24_of_the_medicines_act_other"
"6","judge_is_woman",-436.719466699295,1505.1530909794,-0.290149533171489,0.771837302956626,-3394.82887286607,2521.38993946748,"punishment_fine","insig","None","convicted_section_24_of_the_medicines_act_other"
"7","judge_some_foreign_background",-5.57790059870462e-17,3.85536243111528e-16,-0.144679020412902,0.885031157608162,-8.13519591954742e-16,7.0196157998065e-16,"judgement_convicted_binary","insig","None","convicted_section_24_of_the_medicines_act_other"
"8","judge_some_foreign_background",-25.2890442890443,54.9957208934273,-0.459836581432405,0.64586273576209,-133.37872592099,82.8006373429014,"punishment_prison_days","insig","None","convicted_section_24_of_the_medicines_act_other"
"9","judge_some_foreign_background",2295.72649572651,5337.90264437165,0.430080248493694,0.667349757527075,-8195.49333082202,12786.946322275,"punishment_fine","insig","None","convicted_section_24_of_the_medicines_act_other"
"10","judge_log_net_income",1.30760204511544e-15,9.75733842714659e-16,1.3401216478025,0.180891186425508,-6.10028444000703e-16,3.22523253423158e-15,"judgement_convicted_binary","insig","None","convicted_section_24_of_the_medicines_act_other"
"11","judge_log_net_income",32.4393945888284,15.3650461727656,2.11124615078131,0.0353094575946459,2.24214230781978,62.636646869837,"punishment_prison_days","**","None","convicted_section_24_of_the_medicines_act_other"
"12","judge_log_net_income",407.419097290819,1504.34323094954,0.270828550897694,0.786648756163253,-2549.0986737218,3363.93686830343,"punishment_fine","insig","None","convicted_section_24_of_the_medicines_act_other"
"13","judge_is_married",-9.66147017338925e-16,9.70499030930642e-16,-0.995515695067163,0.320027739794989,-2.87348941943547e-15,9.41195384757616e-16,"judgement_convicted_binary","insig","None","convicted_section_24_of_the_medicines_act_other"
"14","judge_is_married",34.2818130630631,15.258771416024,2.24669549915808,0.0251501137411483,4.2934248234862,64.2702013026401,"punishment_prison_days","**","None","convicted_section_24_of_the_medicines_act_other"
"15","judge_is_married",809.318693693685,1494.55110014799,0.54151289548651,0.588425724794453,-2127.95439423381,3746.59178162118,"punishment_fine","insig","None","convicted_section_24_of_the_medicines_act_other"
"16","judge_age",2.12987739277343e-17,1.75442637222612e-17,1.21400215277824,0.225491065162083,-1.31957892200199e-17,5.57933370754885e-17,"judgement_convicted_binary","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"17","judge_is_woman",-3.6598172646836e-16,3.72670452592681e-16,-0.982051901142718,0.326690999987093,-1.09870580447849e-15,3.66742351541768e-16,"judgement_convicted_binary","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"18","judge_some_foreign_background",3.33725668284364e-16,1.20977173270742e-15,0.275858378288854,0.782804850469396,-2.04486075112141e-15,2.71231208769014e-15,"judgement_convicted_binary","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"19","judge_log_net_income",2.52831443713935e-16,4.13140868780713e-16,0.611973936299517,0.540916229962858,-5.59463333238811e-16,1.06512622066668e-15,"judgement_convicted_binary","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"20","judge_is_married",-6.4946206609781e-16,3.94221473013837e-16,-1.64745482059273,0.100280467099222,-1.42455857116356e-15,1.25634438967938e-16,"judgement_convicted_binary","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"21","judge_age",1.18026723394392e-17,1.92589362930537e-17,0.612841340759627,0.540409843112759,-2.60852419255762e-17,4.96905866044546e-17,"judgement_convicted_binary","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"22","judge_is_woman",5.56057263412376e-17,4.02949623805765e-16,0.137996719828286,0.890328467987508,-7.37113070146996e-16,8.48324522829471e-16,"judgement_convicted_binary","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"23","judge_some_foreign_background",6.69808885046473e-16,1.30723490136153e-15,0.512386017500639,0.608728907243055,-1.90190136485375e-15,3.24151913494669e-15,"judgement_convicted_binary","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"24","judge_log_net_income",1.16406875671356e-16,4.54689178201794e-16,0.256014176831132,0.798101856267803,-7.78098632774271e-16,1.01091238411698e-15,"judgement_convicted_binary","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"25","judge_is_married",-4.77438590938233e-16,4.28210656276725e-16,-1.11496195608382,0.265690510578247,-1.31985316594413e-15,3.64975984067669e-16,"judgement_convicted_binary","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"26","judge_age",1.50433419519503,0.725744629292107,2.07281478150566,0.0388543770610068,0.0774151554125186,2.93125323497753,"punishment_prison_days","**","Pers.","convicted_section_24_of_the_medicines_act_other"
"27","judge_is_woman",-7.90528244198801,15.4160689640009,-0.512794958328754,0.608388842949903,-38.2155065008135,22.4049416168375,"punishment_prison_days","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"28","judge_some_foreign_background",6.87302993900973,50.0440116257357,0.137339707903736,0.890834080009194,-91.5207440328509,105.26680391087,"punishment_prison_days","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"29","judge_log_net_income",-0.21637182939307,17.0901880754465,-0.0126605879606399,0.989905140122506,-33.8181564986163,33.3854128398301,"punishment_prison_days","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"30","judge_is_married",8.33106548831729,16.3075590586563,0.510871397635384,0.609733924999311,-23.7319571975984,40.394088174233,"punishment_prison_days","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"31","judge_age",0.723525387106985,0.504574284054786,1.4339323464777,0.152552972572974,-0.269118595078808,1.71616936929278,"punishment_prison_days","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"32","judge_is_woman",-1.77912245618326,10.5570741212365,-0.168524198632308,0.866275737546332,-22.5479496182052,18.9897047058387,"punishment_prison_days","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"33","judge_some_foreign_background",1.10829030085624,34.2488860448552,0.0323598933817798,0.974204910005234,-66.2692033672539,68.4857839689663,"punishment_prison_days","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"34","judge_log_net_income",-12.2189697774913,11.9126239927061,-1.02571606263848,0.30578826057921,-35.6545567506828,11.2166171957003,"punishment_prison_days","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"35","judge_is_married",-0.596625820934012,11.2189002563651,-0.0531804194083564,0.957620829871485,-22.6674569713663,21.4742053294983,"punishment_prison_days","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"36","judge_age",-35.6104220856873,76.9783573711568,-0.462603039371041,0.643910270908695,-186.961020286084,115.74017611471,"punishment_fine","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"37","judge_is_woman",-684.556289496499,1635.15321791189,-0.418649629892597,0.675705657753059,-3899.50431036707,2530.39173137407,"punishment_fine","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"38","judge_some_foreign_background",614.92716564413,5308.07346789429,0.115847523468448,0.907833786021877,-9821.51396005955,11051.3682913478,"punishment_fine","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"39","judge_log_net_income",1288.15179504408,1812.72385921095,0.710616671424402,0.47775205206455,-2275.9258214849,4852.22941157306,"punishment_fine","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"40","judge_is_married",1478.89426246709,1729.71188266724,0.854994567179948,0.393085890010347,-1921.96978681065,4879.75831174483,"punishment_fine","insig","Pers.","convicted_section_24_of_the_medicines_act_other"
"41","judge_age",-3.06741885029056,81.8704347257574,-0.0374667468246082,0.970135856432617,-164.130312694944,157.995474994363,"punishment_fine","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"42","judge_is_woman",-1867.95908591579,1712.95342440367,-1.0904902954767,0.276305059238762,-5237.83536029649,1501.91718846491,"punishment_fine","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"43","judge_some_foreign_background",267.358259280237,5557.10284486233,0.0481110871517189,0.96165726138712,-10665.0750248964,11199.7915434569,"punishment_fine","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"44","judge_log_net_income",541.149852473626,1932.90014142187,0.279967827037121,0.779680294732153,-3261.42541578988,4343.72512073713,"punishment_fine","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
"45","judge_is_married",404.070075645881,1820.3389870614,0.221975180731682,0.824472621465599,-3177.06475057623,3985.20490186799,"punishment_fine","insig","Conv.","convicted_section_24_of_the_medicines_act_other"
