"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"1","judge_age",9.99189829293485e-19,3.60303000942962e-19,2.7731931920591,0.00598324177273896,2.89459525161624e-19,1.70892013342535e-18,"judgement_convicted_binary","***","None","convicted_fraud"
"2","judge_age",1.58654927674827,0.6544642181243,2.42419559818768,0.0160759911809098,0.297375755136906,2.87572279835963,"punishment_prison_days","**","None","convicted_fraud"
"3","judge_age",7.56750764148921,18.1243870229113,0.417531783663802,0.676659675393845,-28.1341842131694,43.2691994961478,"punishment_fine","insig","None","convicted_fraud"
"4","judge_is_woman",9.4722069657039e-16,8.20732641899659e-16,1.15411602781871,0.249577149019185,-6.69371398571011e-16,2.56381279171179e-15,"judgement_convicted_binary","insig","None","convicted_fraud"
"5","judge_is_woman",1.24949819349655,16.4228061427717,0.0760831116579004,0.939415067095209,-31.0984032241861,33.5973996111792,"punishment_prison_days","insig","None","convicted_fraud"
"6","judge_is_woman",660.979526294661,447.166018050029,1.47815240786188,0.140651411109144,-219.800660932146,1541.75971352147,"punishment_fine","insig","None","convicted_fraud"
"7","judge_some_foreign_background",-1.57682828454986e-16,9.13530207975137e-16,-0.172608225845639,0.863105465763484,-1.95728198364072e-15,1.64191632673075e-15,"judgement_convicted_binary","insig","None","convicted_fraud"
"8","judge_some_foreign_background",-22.3357753357753,49.5450674820586,-0.450817336031758,0.652529930541265,-119.936556137497,75.2650054659467,"punishment_prison_days","insig","None","convicted_fraud"
"9","judge_some_foreign_background",-1025.64102564103,1353.95350388157,-0.757515692156841,0.44948717508205,-3692.84738671667,1641.56533543462,"punishment_fine","insig","None","convicted_fraud"
"10","judge_log_net_income",2.53677409766418e-17,8.19484673071319e-17,0.309557235299678,0.757159728756494,-1.36042399886312e-16,1.86777881839596e-16,"judgement_convicted_binary","insig","None","convicted_fraud"
"11","judge_log_net_income",28.3572721182986,16.492514902983,1.71940254625265,0.0867989331715064,-4.12727873605483,60.8418229726521,"punishment_prison_days","*","None","convicted_fraud"
"12","judge_log_net_income",308.221094013461,453.267420015018,0.679998341824895,0.497144923928242,-584.558972744966,1201.00116077189,"punishment_fine","insig","None","convicted_fraud"
"13","judge_is_married",7.38274954679843e-16,8.17502265593727e-16,0.903086126793369,0.367367231036029,-8.71954287890695e-16,2.34850419725038e-15,"judgement_convicted_binary","insig","None","convicted_fraud"
"14","judge_is_married",33.5442501324855,16.2000683758957,2.07062398467381,0.0394415506637795,1.63507394009385,65.4534263248771,"punishment_prison_days","**","None","convicted_fraud"
"15","judge_is_married",-79.4250132485414,446.889653453315,-0.177728467497041,0.859083082805942,-959.660846809348,800.810820312265,"punishment_fine","insig","None","convicted_fraud"
"16","judge_age",8.07893530599792e-17,2.25378257888509e-17,3.58461165761359,0.000424167849575877,3.63470994980252e-17,1.25231606621933e-16,"judgement_convicted_binary","***","Pers.","convicted_fraud"
"17","judge_is_woman",-6.38576901770933e-16,4.56440390036927e-16,-1.39903679803461,0.163350862574586,-1.53862998319874e-15,2.61476179656871e-16,"judgement_convicted_binary","insig","Pers.","convicted_fraud"
"18","judge_some_foreign_background",3.280817450356e-16,1.27512015153528e-15,0.25729476915613,0.797215749724344,-2.18632286645632e-15,2.84248635652752e-15,"judgement_convicted_binary","insig","Pers.","convicted_fraud"
"19","judge_log_net_income",-1.12033908209508e-15,5.70401848533314e-16,-1.96412246028976,0.0509013260541082,-2.24511233317172e-15,4.43416898156222e-18,"judgement_convicted_binary","*","Pers.","convicted_fraud"
"20","judge_is_married",-7.72382510640921e-16,4.65641496274486e-16,-1.65874930997477,0.0987337204847326,-1.69057921871182e-15,1.4581419742998e-16,"judgement_convicted_binary","*","Pers.","convicted_fraud"
"21","judge_age",8.58703532356267e-17,2.71635522066159e-17,3.1612343106846,0.00190589442713948,3.21918467136819e-17,1.39548859757572e-16,"judgement_convicted_binary","***","Conv.","convicted_fraud"
"22","judge_is_woman",-9.72325577655207e-16,6.2716006308169e-16,-1.55036271422875,0.123190240597245,-2.21167068540715e-15,2.67019530096733e-16,"judgement_convicted_binary","insig","Conv.","convicted_fraud"
"23","judge_some_foreign_background",4.87311384365628e-16,1.47462405196617e-15,0.330464828452974,0.741516111139806,-2.42672637434855e-15,3.4013491430798e-15,"judgement_convicted_binary","insig","Conv.","convicted_fraud"
"24","judge_log_net_income",-1.18375255738648e-15,7.06612595126941e-16,-1.67524972743208,0.0959968196704463,-2.58010560088761e-15,2.12600486114643e-16,"judgement_convicted_binary","*","Conv.","convicted_fraud"
"25","judge_is_married",-9.38301700310253e-16,5.99891078538191e-16,-1.56412011093197,0.119925086317081,-2.12375995432778e-15,2.47156553707272e-16,"judgement_convicted_binary","insig","Conv.","convicted_fraud"
"26","judge_age",0.468167057158877,0.785588075503164,0.595944709139098,0.551885998790823,-1.08093110225764,2.0172652165754,"punishment_prison_days","insig","Pers.","convicted_fraud"
"27","judge_is_woman",6.20809650585331,15.9098810573114,0.390203828896658,0.69680109067196,-25.1645378695236,37.5807308812303,"punishment_prison_days","insig","Pers.","convicted_fraud"
"28","judge_some_foreign_background",-20.1158937848907,44.446132260701,-0.452590422646901,0.651334243032804,-107.7590541449,67.5272665751188,"punishment_prison_days","insig","Pers.","convicted_fraud"
"29","judge_log_net_income",2.93096842377399,19.882170296764,0.147416925819765,0.882951450550661,-36.2746081020612,42.1365449496091,"punishment_prison_days","insig","Pers.","convicted_fraud"
