"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",1,91.9324324324324,16716.2162162162,0.0694934731662943,0.432432432432432,0.337837837837838,0.310810810810811,0.527027027027027,0.297297297297297,0.351351351351351,0.0135135135135135,0.0135135135135135,0.027027027027027,0.0540540540540541,0.0945945945945946,0.0405405405405405,0.0945945945945946,0.0675675675675676,0,0.0675675675675676,0.0405405405405405,0,0.0540540540540541,0,0.0540540540540541,74,"defendant_age_groups","convicted_violating_basic_traffic_rules"
"2","< 40",1,77.8607594936709,9337.3417721519,0.125226335382102,0.411392405063291,0.29746835443038,0.322784810126582,0.518987341772152,0.208860759493671,0.322784810126582,0.0126582278481013,0.050632911392405,0.0189873417721519,0.0316455696202532,0.107594936708861,0.0379746835443038,0.0632911392405064,0.107594936708861,0.0253164556962025,0.0443037974683545,0.00632911392405063,0.0189873417721519,0.0379746835443038,0.00632911392405064,0,158,"defendant_age_groups","convicted_violating_basic_traffic_rules"
"3","> 55",1,35.9655172413793,18334.4827586207,0.0730022831050229,0.241379310344828,0.137931034482759,0.137931034482759,0.448275862068966,0.275862068965517,0.310344827586207,0,0,0.0344827586206897,0,0.0344827586206896,0,0,0.0689655172413793,0,0.0344827586206896,0,0,0,0,0,29,"defendant_age_groups","convicted_violating_basic_traffic_rules"
"4",NA,1,66.75,20500,0.0180365296803653,0.5,0.25,0.5,0.25,0.25,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,4,"defendant_age_groups","convicted_violating_basic_traffic_rules"
"5","0",1,82.8333333333333,12482.4561403509,0.104268802062429,0.416666666666667,0.285087719298246,0.324561403508772,0.526315789473684,0.228070175438597,0.328947368421053,0.0131578947368421,0.0350877192982456,0.0219298245614035,0.0394736842105263,0.109649122807018,0.0307017543859649,0.074561403508772,0.100877192982456,0.00877192982456138,0.0438596491228071,0.0131578947368421,0.0131578947368421,0.043859649122807,0.00438596491228069,0.0175438596491228,228,"defendant_is_woman","convicted_violating_basic_traffic_rules"
"6","1",1,32.9130434782609,14130.4347826087,0.0753424657534246,0.391304347826087,0.347826086956522,0.130434782608696,0.478260869565217,0.304347826086957,0.304347826086957,0,0,0,0,0,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0.0869565217391305,0.0434782608695652,0,0,0,0,23,"defendant_is_woman","convicted_violating_basic_traffic_rules"
"7",NA,1,55.1428571428571,11071.4285714286,0.125418569254186,0.142857142857143,0.285714285714286,0.214285714285714,0.285714285714286,0.357142857142857,0.285714285714286,0,0.0714285714285715,0.0714285714285715,0,0.0714285714285715,0.0714285714285715,0.0714285714285714,0,0.0714285714285715,0.0714285714285715,0,0,0,0,0,14,"defendant_is_woman","convicted_violating_basic_traffic_rules"
"8","0",1,69.4860335195531,13497.7653631285,0.110146064859546,0.407821229050279,0.273743016759777,0.284916201117318,0.513966480446927,0.245810055865922,0.346368715083799,0.0111731843575419,0.0391061452513967,0.0223463687150838,0.0391061452513967,0.0949720670391062,0.0391061452513966,0.0726256983240224,0.0837988826815643,0.0111731843575419,0.0446927374301676,0.0223463687150838,0.0167597765363128,0.0335195530726257,0.00558659217877095,0.0167597765363128,179,"defendant_some_foreign_background","convicted_violating_basic_traffic_rules"
"9","1",1,89.9344262295082,10047.5409836066,0.095750332511585,0.442622950819672,0.344262295081967,0.40983606557377,0.540983606557377,0.19672131147541,0.278688524590164,0.0163934426229508,0.0163934426229508,0.0163934426229508,0.0327868852459016,0.114754098360656,0.0163934426229508,0.0655737704918033,0.131147540983607,0.0163934426229508,0.0491803278688524,0,0,0.0491803278688524,0,0,61,"defendant_some_foreign_background","convicted_violating_basic_traffic_rules"
"10",NA,1,99.64,11880,0.0837937176978274,0.24,0.28,0.16,0.4,0.32,0.28,0,0.04,0.04,0,0.08,0.04,0.04,0.04,0.04,0.08,0,0,0.04,0,0.04,25,"defendant_some_foreign_background","convicted_violating_basic_traffic_rules"
"11","0",1,87.0684931506849,12428.3105022831,0.109855782252108,0.4337899543379,0.287671232876712,0.337899543378995,0.557077625570776,0.228310502283105,0.351598173515982,0.00913242009132421,0.0319634703196347,0.0228310502283105,0.0365296803652968,0.105022831050228,0.0365296803652968,0.0776255707762557,0.0958904109589041,0.0136986301369863,0.0502283105022831,0.0136986301369863,0.0136986301369863,0.045662100456621,0.00456621004566211,0.0182648401826484,219,"defendant_is_married","convicted_violating_basic_traffic_rules"
"12","1",1,17.96875,14037.5,0.0232317584568074,0.28125,0.3125,0.09375,0.28125,0.28125,0.15625,0.03125,0.03125,0,0.03125,0.0625,0,0,0.09375,0,0.03125,0.03125,0,0,0,0,32,"defendant_is_married","convicted_violating_basic_traffic_rules"
"13",NA,1,55.1428571428571,11071.4285714286,0.125418569254186,0.142857142857143,0.285714285714286,0.214285714285714,0.285714285714286,0.357142857142857,0.285714285714286,0,0.0714285714285715,0.0714285714285715,0,0.0714285714285715,0.0714285714285715,0.0714285714285714,0,0.0714285714285715,0.0714285714285715,0,0,0,0,0,14,"defendant_is_married","convicted_violating_basic_traffic_rules"
"14","1",1,136.648148148148,5540.74074074074,0.089158316711827,0.462962962962963,0.259259259259259,0.388888888888889,0.481481481481482,0.203703703703704,0.296296296296296,0,0.0740740740740741,0.0740740740740741,0.0555555555555555,0.0740740740740741,0.0370370370370371,0.12962962962963,0.0925925925925926,0.0185185185185185,0.0925925925925926,0,0.0185185185185185,0.12962962962963,0,0.0555555555555555,54,"defendant_net_income_quantile","convicted_violating_basic_traffic_rules"
"15","2",1,96.7,7041.66666666667,0.102507033084333,0.416666666666667,0.366666666666667,0.316666666666667,0.55,0.216666666666667,0.366666666666667,0.0166666666666667,0.0333333333333333,0.0166666666666667,0.0833333333333333,0.0833333333333333,0.0666666666666667,0.0666666666666667,0.116666666666667,0.05,0.05,0,0.0166666666666667,0.0166666666666666,0,0,60,"defendant_net_income_quantile","convicted_violating_basic_traffic_rules"
