"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",1,130.64406779661,2737.28813559322,0.0508354287273189,0.559322033898305,0.288135593220339,0.406779661016949,0.152542372881356,0.23728813559322,0.076271186440678,0.0169491525423729,0.0338983050847458,0.0677966101694915,0.0932203389830508,0.0423728813559322,0.0338983050847458,0.152542372881356,0.0847457627118644,0.0254237288135593,0.0254237288135593,0.0338983050847458,0.00847457627118645,0.0677966101694915,0.0423728813559322,0.0338983050847458,118,"defendant_age_groups","convicted_theft"
"2","< 40",1,107.872222222222,2936.11111111111,0.0381757100632032,0.433333333333333,0.311111111111111,0.372222222222222,0.177777777777778,0.211111111111111,0.0777777777777778,0.00555555555555556,0.0555555555555555,0.0333333333333333,0.0944444444444444,0.05,0.0388888888888889,0.116666666666667,0.105555555555556,0.00555555555555556,0.0333333333333333,0.0111111111111111,0.0222222222222222,0.0555555555555556,0.0166666666666667,0.0277777777777778,180,"defendant_age_groups","convicted_theft"
"3","> 55",1,70.2777777777778,2416.66666666667,0.0299220767593048,0.388888888888889,0.166666666666667,0.444444444444444,0.222222222222222,0.333333333333333,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.166666666666667,0.111111111111111,0.166666666666667,0.0555555555555555,0.333333333333333,0.166666666666667,0,0.111111111111111,0.0555555555555555,0.0555555555555555,0,0,0.0555555555555555,18,"defendant_age_groups","convicted_theft"
"4",NA,1,383,0,0.0464737074679629,0.333333333333333,0,1,0.333333333333333,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,3,"defendant_age_groups","convicted_theft"
"5","0",1,119.834586466165,2966.16541353384,0.043202168882508,0.473684210526316,0.289473684210526,0.394736842105263,0.180451127819549,0.236842105263158,0.0751879699248119,0.0150375939849624,0.0488721804511278,0.056390977443609,0.093984962406015,0.0601503759398496,0.0338345864661654,0.139097744360902,0.0977443609022556,0.0112781954887218,0.0338345864661654,0.0112781954887218,0.0225563909774437,0.0639097744360902,0.0225563909774436,0.0263157894736842,266,"defendant_is_woman","convicted_theft"
"6","1",1,87.3571428571428,2166.66666666667,0.0377776562282646,0.5,0.285714285714286,0.476190476190476,0.0952380952380952,0.166666666666667,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0.119047619047619,0.0238095238095238,0.0714285714285714,0.142857142857143,0.142857142857143,0.0238095238095238,0.0476190476190476,0.0714285714285715,0,0.0238095238095238,0.0476190476190476,0.0476190476190476,42,"defendant_is_woman","convicted_theft"
"7",NA,1,154.727272727273,1363.63636363636,0.0427080382670308,0.454545454545454,0.363636363636364,0.0909090909090909,0.272727272727273,0.181818181818182,0.181818181818182,0,0,0,0.0909090909090909,0,0,0.272727272727273,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0.0909090909090909,11,"defendant_is_woman","convicted_theft"
"8","0",1,109.580357142857,2473.66071428571,0.0432375526167587,0.504464285714286,0.294642857142857,0.464285714285714,0.183035714285714,0.241071428571429,0.0803571428571429,0.0133928571428571,0.0580357142857143,0.0625,0.129464285714286,0.0669642857142857,0.0446428571428572,0.151785714285714,0.0892857142857143,0.0133928571428572,0.03125,0.0178571428571429,0.0223214285714286,0.0714285714285715,0.03125,0.0357142857142857,224,"defendant_some_foreign_background","convicted_theft"
"9","1",1,103.485714285714,2955.71428571429,0.0349568992020542,0.4,0.271428571428571,0.257142857142857,0.1,0.157142857142857,0.0285714285714286,0.0142857142857143,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0142857142857143,0.0285714285714286,0.114285714285714,0.128571428571429,0,0.0285714285714286,0.0285714285714286,0.0142857142857143,0.0142857142857143,0,0,70,"defendant_some_foreign_background","convicted_theft"
"10",NA,1,218.28,5360,0.0566412869989538,0.44,0.32,0.16,0.28,0.28,0.16,0,0,0.04,0.04,0.04,0,0.16,0.16,0.04,0.08,0.04,0,0.04,0.04,0.08,25,"defendant_some_foreign_background","convicted_theft"
"11","0",1,114.404682274247,2695.65217391304,0.0422699413275484,0.474916387959866,0.287625418060201,0.408026755852843,0.17056856187291,0.224080267558528,0.0735785953177258,0.0133779264214047,0.0501672240802676,0.0535117056856187,0.100334448160535,0.0568561872909698,0.0401337792642141,0.140468227424749,0.0969899665551839,0.0100334448160535,0.0334448160535117,0.020066889632107,0.020066889632107,0.0602006688963211,0.0234113712374582,0.0301003344481604,299,"defendant_is_married","convicted_theft"
"12","1",1,148.666666666667,8222.22222222222,0.0488584474885844,0.555555555555556,0.333333333333333,0.333333333333333,0.111111111111111,0.333333333333333,0,0,0,0.111111111111111,0,0,0,0.111111111111111,0.333333333333333,0.111111111111111,0.111111111111111,0,0,0,0.111111111111111,0,9,"defendant_is_married","convicted_theft"
"13",NA,1,154.727272727273,1363.63636363636,0.0427080382670308,0.454545454545454,0.363636363636364,0.0909090909090909,0.272727272727273,0.181818181818182,0.181818181818182,0,0,0,0.0909090909090909,0,0,0.272727272727273,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0.0909090909090909,11,"defendant_is_married","convicted_theft"
"14","1",1,133.254901960784,2044.11764705882,0.040016923071596,0.470588235294118,0.294117647058824,0.401960784313726,0.127450980392157,0.176470588235294,0.0588235294117647,0,0.0490196078431372,0.0392156862745098,0.107843137254902,0.0588235294117647,0.0294117647058824,0.117647058823529,0.186274509803921,0.00980392156862745,0.0588235294117647,0,0.0196078431372549,0.0686274509803922,0.00980392156862746,0.0294117647058824,102,"defendant_net_income_quantile","convicted_theft"
"15","2",1,121.536585365854,2695.12195121951,0.0483721043021333,0.479674796747968,0.260162601626016,0.398373983739837,0.203252032520325,0.211382113821138,0.0650406504065041,0.00813008130081301,0.0650406504065041,0.0569105691056911,0.0894308943089431,0.0650406504065041,0.048780487804878,0.154471544715447,0.0813008130081302,0.016260162601626,0.016260162601626,0.024390243902439,0.024390243902439,0.048780487804878,0.016260162601626,0.0325203252032521,123,"defendant_net_income_quantile","convicted_theft"
"16","3",1,88.5211267605634,4239.43661971831,0.0405394942388712,0.492957746478873,0.338028169014085,0.394366197183099,0.197183098591549,0.338028169014085,0.0985915492957746,0.0422535211267606,0.0140845070422535,0.0704225352112676,0.112676056338028,0.0422535211267606,0.0422535211267606,0.169014084507042,0.0422535211267606,0.0140845070422535,0.0281690140845071,0.0422535211267606,0.0140845070422535,0.0704225352112676,0.0563380281690141,0.0422535211267606,71,"defendant_net_income_quantile","convicted_theft"
"17","4",1,105.260869565217,2347.82608695652,0.0277577318194145,0.434782608695652,0.304347826086957,0.347826086956522,0.130434782608696,0.173913043478261,0.130434782608696,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0,0.130434782608696,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,0,0,0.0434782608695652,0,23,"defendant_net_income_quantile","convicted_theft"
"18","0",1,83.359375,2468.75,0.0308806293615245,0.40625,0.203125,0.328125,0.0625,0.09375,0.015625,0.015625,0.015625,0.046875,0.03125,0.015625,0.046875,0.140625,0.109375,0,0,0,0.015625,0.03125,0.015625,0.015625,64,"case_is_not_oslo","convicted_theft"
"19","1",1,125.145098039216,2890.19607843137,0.0453798691220942,0.494117647058824,0.313725490196078,0.411764705882353,0.2,0.258823529411765,0.0901960784313725,0.011764705882353,0.0549019607843137,0.0549019607843137,0.113725490196078,0.0627450980392157,0.0352941176470588,0.145098039215686,0.101960784313725,0.0156862745098039,0.0431372549019608,0.0274509803921569,0.0196078431372549,0.0627450980392157,0.0274509803921569,0.0352941176470589,255,"case_is_not_oslo","convicted_theft"
