"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",1,629.230769230769,1470.58823529412,0.0745441684013178,0.615384615384615,0.256410256410256,0.358974358974359,0.128205128205128,0.307692307692308,0.0769230769230769,0.0512820512820513,0,0.0512820512820513,0,0.0256410256410256,0,0.0256410256410256,0.0256410256410256,0.0256410256410256,0.128205128205128,0.0256410256410256,0.0256410256410256,0.0512820512820513,0,0.0512820512820513,39,"defendant_age_groups","convicted_serious_drug_offense"
"2","< 40",1,546.847826086957,2636.90476190476,0.0645258422018161,0.369565217391304,0.195652173913044,0.217391304347826,0.119565217391304,0.271739130434783,0.0543478260869565,0.0217391304347826,0.0108695652173913,0.0108695652173913,0.0326086956521739,0.0543478260869565,0.0217391304347826,0.0978260869565217,0.0326086956521739,0,0.195652173913044,0.0217391304347826,0.0108695652173913,0.0326086956521739,0.0108695652173913,0.0108695652173913,92,"defendant_age_groups","convicted_serious_drug_offense"
"3","> 55",1,946.363636363636,0,0.117339480055382,0.454545454545455,0.181818181818182,0.181818181818182,0.0909090909090909,0.545454545454545,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0.0909090909090909,11,"defendant_age_groups","convicted_serious_drug_offense"
"4",NA,1,504,2000,0.0488749209133833,0.4,0.2,0.4,0,0,0.2,0,0.2,0,0.2,0.2,0,0.2,0.2,0,0.2,0,0,0,0,0,5,"defendant_age_groups","convicted_serious_drug_offense"
"5","0",1,598.048780487805,1665.09433962264,0.0707806295378563,0.414634146341463,0.195121951219512,0.268292682926829,0.105691056910569,0.300813008130081,0.0569105691056911,0.024390243902439,0.016260162601626,0.016260162601626,0.0325203252032521,0.0569105691056911,0.016260162601626,0.0650406504065041,0.040650406504065,0.00813008130081299,0.178861788617886,0.0325203252032521,0.016260162601626,0.040650406504065,0.00813008130081301,0.0325203252032521,123,"defendant_is_woman","convicted_serious_drug_offense"
"6","1",1,513.333333333333,5833.33333333333,0.0608933889219774,0.666666666666667,0.333333333333333,0.166666666666667,0.222222222222222,0.277777777777778,0.111111111111111,0.0555555555555555,0,0,0,0,0,0.111111111111111,0,0,0.166666666666667,0,0,0,0,0,18,"defendant_is_woman","convicted_serious_drug_offense"
"7",NA,1,830,0,0.0961017502737804,0.333333333333333,0.166666666666667,0.333333333333333,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,6,"defendant_is_woman","convicted_serious_drug_offense"
"8","0",1,505.862068965517,3190.78947368421,0.0604765114589852,0.482758620689655,0.206896551724138,0.241379310344828,0.137931034482759,0.28735632183908,0.0689655172413793,0.0114942528735632,0.0229885057471265,0.0229885057471265,0.0459770114942529,0.0689655172413793,0.0114942528735632,0.0574712643678161,0.0229885057471265,0.0114942528735632,0.172413793103448,0.0344827586206896,0.0114942528735632,0.0459770114942529,0,0.0229885057471265,87,"defendant_some_foreign_background","convicted_serious_drug_offense"
"9","1",1,744,1114.28571428571,0.0877203854579416,0.4,0.225,0.3,0.05,0.3,0.025,0.05,0,0,0,0,0.025,0.075,0.075,0,0.175,0.025,0.025,0,0,0.025,40,"defendant_some_foreign_background","convicted_serious_drug_offense"
"10",NA,1,700.5,0,0.0804218510072608,0.35,0.2,0.25,0.15,0.3,0.1,0.05,0,0.05,0,0.05,0,0.2,0,0,0.15,0,0,0.05,0.05,0.05,20,"defendant_some_foreign_background","convicted_serious_drug_offense"
