"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"1","defendant_age",-1.68968764881968e-17,2.51837081390779e-17,-0.670944739149741,0.503369106888209,-6.66895432408474e-17,3.28957902644537e-17,"judgement_convicted_binary","insig","None","convicted_disorderly_conduct"
"2","defendant_age",0.0968535135765059,0.622352152864987,0.155624935385284,0.876554444608079,-1.13364729985674,1.32735432700975,"punishment_prison_days","insig","None","convicted_disorderly_conduct"
"3","defendant_age",85.0848531639669,56.6508785261527,1.50191586392941,0.135387184172148,-26.9240019307495,197.093708258683,"punishment_fine","insig","None","convicted_disorderly_conduct"
"4","defendant_is_woman",2.89094378398187e-16,6.9023261623068e-16,0.418836159868704,0.675987037616284,-1.07570501849774e-15,1.65389377529412e-15,"judgement_convicted_binary","insig","None","convicted_disorderly_conduct"
"5","defendant_is_woman",-37.9215686274509,20.2441621307179,-1.87321008311378,0.063154563698893,-77.9504221139013,2.10728485899936,"punishment_prison_days","*","None","convicted_disorderly_conduct"
"6","defendant_is_woman",-1690.19607843137,1806.28946262924,-0.935728250316605,0.351047695407129,-5261.77863081537,1881.38647395262,"punishment_fine","insig","None","convicted_disorderly_conduct"
"7","defendant_some_foreign_background",-5.55244888014953e-17,4.52469226177945e-17,-1.22714398215579,0.222020720078039,-1.45053255630193e-16,3.40042780272024e-17,"judgement_convicted_binary","insig","None","convicted_disorderly_conduct"
"8","defendant_some_foreign_background",-10.0961538461539,16.0167869671571,-0.630348263160164,0.529590505294615,-41.7881033261301,21.5957956338223,"punishment_prison_days","insig","None","convicted_disorderly_conduct"
"9","defendant_some_foreign_background",-385.256410256411,1403.96260818171,-0.274406460692968,0.784214652590077,-3163.23629732783,2392.72347681501,"punishment_fine","insig","None","convicted_disorderly_conduct"
"10","defendant_log_net_income",1.97520595472751e-17,3.80877141828123e-17,0.518593986829184,0.604829003742913,-5.55224288713369e-17,9.5026547965887e-17,"judgement_convicted_binary","insig","None","convicted_disorderly_conduct"
"11","defendant_log_net_income",-2.36245192234608,1.3937820302325,-1.69499381617941,0.0922083607245898,-5.11704698124701,0.392143136554857,"punishment_prison_days","*","None","convicted_disorderly_conduct"
"12","defendant_log_net_income",94.8510405746204,129.579753941477,0.731989664199074,0.465348244808761,-161.243343050953,350.945424200193,"punishment_fine","insig","None","convicted_disorderly_conduct"
"13","case_is_not_oslo",2.93785408602392e-16,3.93922369635939e-16,0.745795190239913,0.456990207605825,-4.84741354874891e-16,1.07231217207968e-15,"judgement_convicted_binary","insig","None","convicted_disorderly_conduct"
"14","case_is_not_oslo",7.40476663356505,14.5577326415333,0.508648346270572,0.611766498088048,-21.3663450132678,36.1758782803979,"punishment_prison_days","insig","None","convicted_disorderly_conduct"
