"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",1,60.5714285714286,11480,0.106876494890194,0.457142857142857,0.342857142857143,0.242857142857143,0.514285714285714,0.228571428571429,0.214285714285714,0.0285714285714286,0,0,0,0.128571428571429,0.1,0.0857142857142857,0.0857142857142857,0.0285714285714286,0.0428571428571429,0.0142857142857143,0,0,0.0142857142857143,0.0142857142857143,70,"defendant_age_groups","convicted_road_traffic_act_other_1"
"2","< 40",1,38.5739644970414,5295.85798816568,0.0780231070299564,0.402366863905325,0.207100591715976,0.289940828402367,0.366863905325444,0.159763313609467,0.106508875739645,0.0355029585798817,0.0177514792899408,0.00591715976331361,0.0059171597633136,0.0828402366863906,0.0532544378698225,0.0177514792899408,0.0946745562130177,0.0059171597633136,0.0414201183431953,0.00591715976331361,0.0059171597633136,0.0118343195266272,0.00591715976331361,0.0177514792899408,169,"defendant_age_groups","convicted_road_traffic_act_other_1"
"3","> 55",1,33.1538461538462,6576.92307692308,0.0780821917808221,0.307692307692308,0.346153846153846,0.230769230769231,0.269230769230769,0.269230769230769,0.076923076923077,0.0384615384615385,0,0.0384615384615385,0,0.0384615384615385,0,0.0384615384615385,0.0384615384615385,0,0,0.0769230769230769,0,0,0,0,26,"defendant_age_groups","convicted_road_traffic_act_other_1"
"4",NA,1,21,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"defendant_age_groups","convicted_road_traffic_act_other_1"
"5","0",1,43.7532467532467,7063.20346320346,0.0846813671527119,0.398268398268398,0.242424242424243,0.277056277056277,0.372294372294372,0.164502164502165,0.134199134199134,0.0346320346320346,0.012987012987013,0.00865800865800867,0.00432900432900434,0.0952380952380951,0.0606060606060606,0.0303030303030303,0.090909090909091,0.00865800865800867,0.038961038961039,0.0173160173160173,0.00432900432900434,0.00865800865800865,0.00865800865800865,0.0173160173160173,231,"defendant_is_woman","convicted_road_traffic_act_other_1"
"6","1",1,52.8666666666667,7866.66666666667,0.0982191780821917,0.4,0.333333333333333,0.2,0.533333333333333,0.266666666666667,0.0666666666666667,0.0666666666666667,0,0,0,0.133333333333333,0.0666666666666667,0.0666666666666667,0,0,0.0666666666666667,0,0,0,0,0,15,"defendant_is_woman","convicted_road_traffic_act_other_1"
"7",NA,1,37.1,6000,0.0734246575342467,0.55,0.35,0.25,0.55,0.4,0.15,0,0,0,0,0,0.05,0.1,0.1,0.05,0,0,0,0,0,0,20,"defendant_is_woman","convicted_road_traffic_act_other_1"
"8","0",1,48.9036144578313,8090.66265060241,0.070310606928099,0.439759036144578,0.271084337349398,0.289156626506024,0.463855421686747,0.216867469879518,0.156626506024096,0.0301204819277108,0.0120481927710843,0.00602409638554218,0.00602409638554218,0.114457831325301,0.0783132530120482,0.0421686746987952,0.0843373493975904,0,0.0542168674698795,0.0180722891566265,0.00602409638554218,0,0.00602409638554216,0.0180722891566265,166,"defendant_some_foreign_background","convicted_road_traffic_act_other_1"
"9","1",1,32.235294117647,4375,0.144063926940639,0.294117647058823,0.161764705882353,0.220588235294118,0.235294117647059,0.0588235294117647,0.0882352941176471,0.0441176470588235,0.0147058823529412,0,0,0.0588235294117647,0.0294117647058824,0.0147058823529412,0.0735294117647059,0.0294117647058824,0.0147058823529412,0.0147058823529412,0,0.0294117647058823,0.0147058823529412,0,68,"defendant_some_foreign_background","convicted_road_traffic_act_other_1"
"10",NA,1,41.625,7157.8125,0.0670906718851925,0.5,0.375,0.28125,0.375,0.3125,0.09375,0.03125,0,0.03125,0,0.03125,0.03125,0.0625,0.125,0.03125,0,0,0,0,0,0.03125,32,"defendant_some_foreign_background","convicted_road_traffic_act_other_1"
