"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"1","defendant_age",1.29580989315244e-17,1.85501806659639e-17,0.698543004236075,0.486212105947233,-2.37763090602837e-17,4.96925069233325e-17,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"2","defendant_age",-2.01207484386521,0.899665760053914,-2.2364692902669,0.0272003477283286,-3.79365798212103,-0.230491705609382,"punishment_prison_days","**","None","convicted_reckless_behavior"
"3","defendant_age",98.4314046774265,50.9181010997481,1.93313188338662,0.0556157041655922,-2.40029791607941,199.263107270932,"punishment_fine","*","None","convicted_reckless_behavior"
"4","defendant_is_woman",1.01416558278468e-15,3.9421924455712e-16,2.57259278126827,0.0113670443952007,2.3329313031765e-16,1.79503803525171e-15,"judgement_convicted_binary","**","None","convicted_reckless_behavior"
"5","defendant_is_woman",-55.6986386138614,31.0262682608872,-1.79520908365499,0.0752468627277818,-117.15570475734,5.75842752961695,"punishment_prison_days","*","None","convicted_reckless_behavior"
"6","defendant_is_woman",4029.45544554456,1731.44955234258,2.32721504365684,0.0217035602560806,599.787115223385,7459.12377586573,"punishment_fine","**","None","convicted_reckless_behavior"
"7","defendant_some_foreign_background",-2.61675024473731e-16,4.89727129643662e-16,-0.534328217969326,0.594192766891888,-1.23219924771988e-15,7.08849198772418e-16,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"8","defendant_some_foreign_background",65.9820689655172,26.0864453367244,2.52936220760702,0.0128439974041645,14.2848572629528,117.679280668082,"punishment_prison_days","**","None","convicted_reckless_behavior"
"9","defendant_some_foreign_background",-1472.18390804598,1516.70167786214,-0.970648301860579,0.33385294185544,-4477.93063658508,1533.56282049313,"punishment_fine","insig","None","convicted_reckless_behavior"
"10","defendant_log_net_income",-7.99531402500249e-17,5.01418193748945e-17,-1.59454007147687,0.113445608959447,-1.79230452996529e-16,1.93241724964797e-17,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"11","defendant_log_net_income",-6.56845591036356,2.14905119205761,-3.05644459966288,0.00276122446080246,-10.823427707597,-2.31348411313008,"punishment_prison_days","***","None","convicted_reckless_behavior"
"12","defendant_log_net_income",130.202901873959,124.67294563787,1.04435570369976,0.29842010402347,-116.640853885647,377.046657633565,"punishment_fine","insig","None","convicted_reckless_behavior"
"13","case_is_not_oslo",2.66351501290163e-16,7.42458720078445e-16,0.358742505256079,0.72041811372287,-1.20366509311173e-15,1.73636809569206e-15,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"14","case_is_not_oslo",16.3465608465607,32.6757386038897,0.500265993822548,0.61780400232648,-48.3491275238059,81.0422492169272,"punishment_prison_days","insig","None","convicted_reckless_behavior"
"15","case_is_not_oslo",2596.2962962963,1820.70806002302,1.42598165697332,0.156469907241339,-1008.57895052191,6201.1715431145,"punishment_fine","insig","None","convicted_reckless_behavior"
"16","defendant_is_married",-1.48868342427109e-16,5.51713038548145e-16,-0.269829298975536,0.787775173623821,-1.24170568970863e-15,9.43969004854409e-16,"judgement_convicted_binary","insig","None","convicted_reckless_behavior"
"17","defendant_is_married",-37.455275229358,42.6819628495434,-0.877543410114249,0.382021183698082,-122.000029110851,47.0894786521345,"punishment_prison_days","insig","None","convicted_reckless_behavior"
"18","defendant_is_married",-2572.47706422018,2399.97469457462,-1.07187674521549,0.286019674316601,-7326.36503769213,2181.41090925177,"punishment_fine","insig","None","convicted_reckless_behavior"
"19","defendant_age",-3.24167840984663e-18,3.55781755770369e-18,-0.911142394816584,0.364347820800641,-1.02977704056858e-17,3.81441358599256e-18,"judgement_convicted_binary","insig","Pers.","convicted_reckless_behavior"
"20","defendant_is_woman",3.2935791151572e-16,1.13308479563715e-16,2.90673666069727,0.00447226534364947,1.04637266698207e-16,5.54078556333232e-16,"judgement_convicted_binary","***","Pers.","convicted_reckless_behavior"
