"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"1","defendant_age",-1.09637993377975e-17,4.49239646850453e-17,-0.244052354120188,0.807273147990167,-9.91899436768244e-17,7.72623450012294e-17,"judgement_convicted_binary","insig","None","convicted_assault_and_battery"
"2","defendant_age",-0.850367509236228,0.517698759255005,-1.64259136038871,0.100987980062246,-1.86707575790449,0.166340739432032,"punishment_prison_days","insig","None","convicted_assault_and_battery"
"3","defendant_age",72.3056166462398,21.952183400197,3.29377790482521,0.00104628935160006,29.1937382801859,115.417495012294,"punishment_fine","***","None","convicted_assault_and_battery"
"4","defendant_is_woman",6.04057270905811e-15,1.71768778055797e-15,3.51668840951754,0.000470603598932216,2.66703432356103e-15,9.4141110945552e-15,"judgement_convicted_binary","***","None","convicted_assault_and_battery"
"5","defendant_is_woman",-62.8373626373627,22.8539100694095,-2.74952349276425,0.00615140228119695,-107.722436485188,-17.9522887895377,"punishment_prison_days","***","None","convicted_assault_and_battery"
"6","defendant_is_woman",-958.180708180721,971.697265883742,-0.986089744020502,0.324493968215655,-2866.59390331711,950.232486955667,"punishment_fine","insig","None","convicted_assault_and_battery"
"7","defendant_some_foreign_background",-5.54907692524358e-16,8.20916828648267e-16,-0.675960917305199,0.499343519796759,-2.16734764988587e-15,1.05753226483716e-15,"judgement_convicted_binary","insig","None","convicted_assault_and_battery"
"8","defendant_some_foreign_background",1.02119738974293,13.1659454909841,0.0775635437988285,0.938202848768085,-24.8392745183101,26.8816692977959,"punishment_prison_days","insig","None","convicted_assault_and_battery"
"9","defendant_some_foreign_background",-80.6595716725803,536.875459494673,-0.150238887336181,0.880630050300803,-1135.18715937166,973.868016026498,"punishment_fine","insig","None","convicted_assault_and_battery"
"10","defendant_log_net_income",2.82162289521707e-17,1.82600586202482e-17,1.54524306514998,0.122805241383572,-7.64386314155232e-18,6.40763210458937e-17,"judgement_convicted_binary","insig","None","convicted_assault_and_battery"
"11","defendant_log_net_income",-4.69175367148727,1.2157489780573,-3.85914671216458,0.000125886713157648,-7.07930736026025,-2.30419998271429,"punishment_prison_days","***","None","convicted_assault_and_battery"
"12","defendant_log_net_income",61.0133328785792,52.4401710731909,1.1634846269556,0.245087090630891,-41.9715152647866,163.998181021945,"punishment_fine","insig","None","convicted_assault_and_battery"
"13","case_is_not_oslo",-1.07734594485071e-16,2.25541808846857e-16,-0.477670171379282,0.633055810582005,-5.50665814172647e-16,3.35196625202505e-16,"judgement_convicted_binary","insig","None","convicted_assault_and_battery"
"14","case_is_not_oslo",1.46296100973878,15.1715191273658,0.096428116226011,0.923212182031213,-28.3316899507861,31.2576119702636,"punishment_prison_days","insig","None","convicted_assault_and_battery"
"15","case_is_not_oslo",661.6777414478,646.743390664292,1.02309161716855,0.30666942195413,-608.431957132837,1931.78744002844,"punishment_fine","insig","None","convicted_assault_and_battery"
"16","defendant_is_married",-4.97849399098209e-16,1.73550582063652e-15,-0.286861267290717,0.774319430617744,-3.90638241099928e-15,2.91068361280286e-15,"judgement_convicted_binary","insig","None","convicted_assault_and_battery"
"17","defendant_is_married",-2.17387057387053,22.9999342453578,-0.0945163821200616,0.924731113770818,-47.345735867934,42.997994720193,"punishment_prison_days","insig","None","convicted_assault_and_battery"
"18","defendant_is_married",172.344322344325,972.473088980323,0.177222716286201,0.859394378694961,-1737.59258916607,2082.28123385472,"punishment_fine","insig","None","convicted_assault_and_battery"
"19","defendant_age",1.37733925068527e-18,2.14350093107699e-17,0.0642565268209718,0.948789272940148,-4.07269927370876e-17,4.34816712384581e-17,"judgement_convicted_binary","insig","Pers.","convicted_assault_and_battery"
"20","defendant_is_woman",-3.03712834305332e-15,8.63543315932851e-16,-3.51705384896927,0.000472345901259255,-4.73336807557308e-15,-1.34088861053355e-15,"judgement_convicted_binary","***","Pers.","convicted_assault_and_battery"
"21","defendant_some_foreign_background",2.75019771162542e-16,5.43291575414955e-16,0.506210262790266,0.612911524856996,-7.92156292341103e-16,1.34219583466619e-15,"judgement_convicted_binary","insig","Pers.","convicted_assault_and_battery"
"22","defendant_log_net_income",8.38670764833022e-17,4.98653681016586e-17,1.68187019721434,0.0931606218670098,-1.40824033981844e-17,1.81816556364789e-16,"judgement_convicted_binary","*","Pers.","convicted_assault_and_battery"
"23","case_is_not_oslo",-3.46699910591669e-16,6.34337205161684e-16,-0.546554589216157,0.584906024633907,-1.59271496433387e-15,8.99315143150532e-16,"judgement_convicted_binary","insig","Pers.","convicted_assault_and_battery"
"24","defendant_is_married",-2.40672192891104e-16,9.30337370888846e-16,-0.258693459407274,0.795968373979369,-2.06811406411317e-15,1.58676967833096e-15,"judgement_convicted_binary","insig","Pers.","convicted_assault_and_battery"
"25","defendant_age",-5.69250011448876e-18,2.12351712836904e-17,-0.268069423054801,0.788758462019056,-4.74155180443255e-17,3.6030517815348e-17,"judgement_convicted_binary","insig","Conv.","convicted_assault_and_battery"
"26","defendant_is_woman",-2.53834804395004e-15,8.3223708710209e-16,-3.0500299533499,0.00241185116803755,-4.17353348432861e-15,-9.03162603571473e-16,"judgement_convicted_binary","***","Conv.","convicted_assault_and_battery"
"27","defendant_some_foreign_background",4.76952188037713e-16,5.34548594082448e-16,0.892252254177939,0.372694801425025,-5.73332750911698e-16,1.52723712698712e-15,"judgement_convicted_binary","insig","Conv.","convicted_assault_and_battery"
"28","defendant_log_net_income",7.90484520084086e-17,5.14196860024807e-17,1.53731883941483,0.124859393466225,-2.19813184778712e-17,1.80078222494689e-16,"judgement_convicted_binary","insig","Conv.","convicted_assault_and_battery"
"29","case_is_not_oslo",-3.16023817262694e-16,6.25882749674786e-16,-0.504924951881008,0.613838091944465,-1.54576276486954e-15,9.13715130344157e-16,"judgement_convicted_binary","insig","Conv.","convicted_assault_and_battery"
"30","defendant_is_married",3.68869592141699e-16,8.98753714535645e-16,0.410423441011624,0.681674387403195,-1.39700819829925e-15,2.13474738258264e-15,"judgement_convicted_binary","insig","Conv.","convicted_assault_and_battery"
"31","defendant_age",-0.239393266158952,0.577014267869296,-0.414882749854599,0.67838922555164,-1.37281009578653,0.89402356346863,"punishment_prison_days","insig","Pers.","convicted_assault_and_battery"
