"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"1","defendant_age",-9.81337297304905e-18,1.59063887109666e-17,-0.61694537656327,0.538632125556481,-4.13599433763384e-17,2.17331974302403e-17,"judgement_convicted_binary","insig","None","convicted_road_traffic_act_other_5"
"2","defendant_age",1.29601794048124,2.03718036575129,0.636182226311258,0.5260688257747,-2.74424883534977,5.33628471631225,"punishment_prison_days","insig","None","convicted_road_traffic_act_other_5"
"3","defendant_age",360.491544942118,184.613317286343,1.95268440132615,0.0535709401381427,-5.64542787957288,726.628517763809,"punishment_fine","*","None","convicted_road_traffic_act_other_5"
"4","defendant_is_woman",4.59990245837096e-17,1.75492494662358e-16,0.262113913601891,0.79374231525162,-3.01931914794278e-16,3.93929963961697e-16,"judgement_convicted_binary","insig","None","convicted_road_traffic_act_other_5"
"5","defendant_is_woman",-50.7043847241867,82.5539335650205,-0.614197077408205,0.540401119012954,-214.375587358167,112.966817909794,"punishment_prison_days","insig","None","convicted_road_traffic_act_other_5"
"6","defendant_is_woman",-6816.83168316831,7870.17282968582,-0.866160353868675,0.388358527649723,-22420.2147849247,8786.55141858805,"punishment_fine","insig","None","convicted_road_traffic_act_other_5"
"7","defendant_some_foreign_background",-1.65700693388325e-16,3.4686125639992e-16,-0.477714620272485,0.633846325360216,-8.53462490465826e-16,5.22061103689176e-16,"judgement_convicted_binary","insig","None","convicted_road_traffic_act_other_5"
"8","defendant_some_foreign_background",96.1787356321839,40.9260259153776,2.35006291182662,0.0206393456356884,15.0299863514414,177.327484912926,"punishment_prison_days","**","None","convicted_road_traffic_act_other_5"
"9","defendant_some_foreign_background",2021.55172413793,5023.40618484331,0.402426491060465,0.688188267271057,-7938.93478564589,11982.0382339218,"punishment_fine","insig","None","convicted_road_traffic_act_other_5"
"10","defendant_log_net_income",3.83017207326488e-20,8.97602754684629e-18,0.00426711265454015,0.996603219035459,-1.77537420680658e-17,1.78303455095311e-17,"judgement_convicted_binary","insig","None","convicted_road_traffic_act_other_5"
"11","defendant_log_net_income",-17.0722363263059,4.37737909377427,-3.9001045969692,0.000167396183895327,-25.7489610923709,-8.39551156024094,"punishment_prison_days","***","None","convicted_road_traffic_act_other_5"
"12","defendant_log_net_income",1070.13699999712,435.120453423233,2.45940403761305,0.0155037890117819,207.652775176755,1932.62122481749,"punishment_fine","**","None","convicted_road_traffic_act_other_5"
"13","case_is_not_oslo",4.28760958037604e-17,1.23025444146198e-16,0.348514050092015,0.72813262804922,-2.00981677354989e-16,2.8673386896251e-16,"judgement_convicted_binary","insig","None","convicted_road_traffic_act_other_5"
"14","case_is_not_oslo",24.328231292517,64.0754773911204,0.379680843328191,0.704927909569268,-102.680480922446,151.33694350748,"punishment_prison_days","insig","None","convicted_road_traffic_act_other_5"
"15","case_is_not_oslo",-10512.7551020408,6047.9178692067,-1.7382436946717,0.0850179358311906,-22500.7775316053,1475.26732752366,"punishment_fine","*","None","convicted_road_traffic_act_other_5"
"16","defendant_is_married",4.42466807900464e-17,2.62963629039447e-16,0.16826159933855,0.866698114908114,-4.77104290087479e-16,5.65597651667572e-16,"judgement_convicted_binary","insig","None","convicted_road_traffic_act_other_5"
"17","defendant_is_married",-64.152380952381,123.741024606157,-0.518440680094297,0.605231388112029,-309.480997504604,181.176235599842,"punishment_prison_days","insig","None","convicted_road_traffic_act_other_5"
"18","defendant_is_married",-1414.28571428571,11831.5301584966,-0.119535317523581,0.905077520253057,-24871.4450090169,22042.8735804455,"punishment_fine","insig","None","convicted_road_traffic_act_other_5"
"19","defendant_age",1.38345519872209e-17,2.392817735288e-17,0.578169903340163,0.564517466722843,-3.36688861146416e-17,6.13379900890835e-17,"judgement_convicted_binary","insig","Pers.","convicted_road_traffic_act_other_5"
"20","defendant_is_woman",-2.22852632198809e-16,9.00706004663068e-16,-0.247419947291428,0.805117183423653,-2.01098013181959e-15,1.56527486742197e-15,"judgement_convicted_binary","insig","Pers.","convicted_road_traffic_act_other_5"
"21","defendant_some_foreign_background",-1.70449542674894e-16,6.25638657342817e-16,-0.272440874096271,0.785874329195347,-1.41249931499655e-15,1.07160022964676e-15,"judgement_convicted_binary","insig","Pers.","convicted_road_traffic_act_other_5"
"22","defendant_log_net_income",-1.55908428362319e-17,5.63751061897202e-17,-0.276555449558955,0.782722269800544,-1.27509578972103e-16,9.6327893299639e-17,"judgement_convicted_binary","insig","Pers.","convicted_road_traffic_act_other_5"
"23","case_is_not_oslo",2.08366829961594e-16,7.4649707946714e-16,0.279126115416726,0.780754789652697,-1.27361724616447e-15,1.69035090608766e-15,"judgement_convicted_binary","insig","Pers.","convicted_road_traffic_act_other_5"
"24","defendant_is_married",-3.40027167033794e-16,1.6522098353894e-15,-0.205801442256671,0.837386393232245,-3.62007840074225e-15,2.94002406667466e-15,"judgement_convicted_binary","insig","Pers.","convicted_road_traffic_act_other_5"
"25","defendant_age",2.28540958413211e-17,2.92126250081657e-17,0.782336261631154,0.439132821095413,-3.63918536906313e-17,8.21000453732735e-17,"judgement_convicted_binary","insig","Conv.","convicted_road_traffic_act_other_5"
"26","defendant_is_woman",-7.56747492299982e-16,1.12613700271166e-15,-0.671985282854381,0.50588307743841,-3.04065919178161e-15,1.52716420718165e-15,"judgement_convicted_binary","insig","Conv.","convicted_road_traffic_act_other_5"
"27","defendant_some_foreign_background",-1.06072110932796e-15,8.33916763649418e-16,-1.27197480080145,0.211537631043566,-2.75198269500238e-15,6.30540476346456e-16,"judgement_convicted_binary","insig","Conv.","convicted_road_traffic_act_other_5"
"28","defendant_log_net_income",-4.60946454544849e-17,9.41923882608906e-17,-0.489366989260466,0.627550521450887,-2.37125663024419e-16,1.44936372115449e-16,"judgement_convicted_binary","insig","Conv.","convicted_road_traffic_act_other_5"
"29","case_is_not_oslo",-3.75260644923679e-16,1.28998817274224e-15,-0.290902391861434,0.772795400270802,-2.99147791939796e-15,2.2409566295506e-15,"judgement_convicted_binary","insig","Conv.","convicted_road_traffic_act_other_5"
"30","defendant_is_married",-3.49662756242787e-15,1.53499653169594e-15,-2.27793841238495,0.0287689208135606,-6.60974481988621e-15,-3.83510304969525e-16,"judgement_convicted_binary","**","Conv.","convicted_road_traffic_act_other_5"
"31","defendant_age",3.29971680997054,1.73525442006256,1.90157522252649,0.0602569654362056,-0.145198768796016,6.74463238873709,"punishment_prison_days","*","Pers.","convicted_road_traffic_act_other_5"
"32","defendant_is_woman",-21.917414629671,65.3185594840287,-0.335546509335225,0.737952751741376,-151.591150392872,107.75632113353,"punishment_prison_days","insig","Pers.","convicted_road_traffic_act_other_5"
"33","defendant_some_foreign_background",119.658481743231,45.3708708985919,2.63734152272895,0.00976268275337592,29.5859147618832,209.731048724579,"punishment_prison_days","***","Pers.","convicted_road_traffic_act_other_5"
"34","defendant_log_net_income",-12.1695390345626,4.08828264495599,-2.97668730159276,0.00369622117389667,-20.2858062580755,-4.05327181104957,"punishment_prison_days","***","Pers.","convicted_road_traffic_act_other_5"
"35","case_is_not_oslo",68.7587664322864,54.135437798117,1.27012487991144,0.207142229637623,-38.7136657816349,176.231198646208,"punishment_prison_days","insig","Pers.","convicted_road_traffic_act_other_5"
"36","defendant_is_married",-153.480131137852,119.81708332604,-1.28095365767008,0.203328207915414,-391.347116047975,84.3868537722707,"punishment_prison_days","insig","Pers.","convicted_road_traffic_act_other_5"
"37","defendant_age",3.34658493961799,1.63500538301503,2.04683420273928,0.0480281312610267,0.0306403307544691,6.66252954848152,"punishment_prison_days","**","Conv.","convicted_road_traffic_act_other_5"
"38","defendant_is_woman",23.3750915461058,63.0289150985679,0.370862984227963,0.712913071897552,-104.453473053606,151.203656145818,"punishment_prison_days","insig","Conv.","convicted_road_traffic_act_other_5"
"39","defendant_some_foreign_background",-68.6873218463691,46.6736007863774,-1.47165251210738,0.14980325546856,-163.345771605377,25.9711279126393,"punishment_prison_days","insig","Conv.","convicted_road_traffic_act_other_5"
"40","defendant_log_net_income",-2.36208574733366,5.27186659201455,-0.448054916812876,0.656798523230804,-13.0539267565676,8.32975526190031,"punishment_prison_days","insig","Conv.","convicted_road_traffic_act_other_5"
"41","case_is_not_oslo",43.1566594593805,72.1995235234673,0.597741610377153,0.55375418588487,-103.27076107221,189.584079990971,"punishment_prison_days","insig","Conv.","convicted_road_traffic_act_other_5"
"42","defendant_is_married",-150.23216175912,85.9124296954051,-1.748666197566,0.0888721937359031,-324.470645034026,24.0063215157855,"punishment_prison_days","*","Conv.","convicted_road_traffic_act_other_5"
"43","defendant_age",357.32010779419,207.321729973389,1.72350533559629,0.0880503442671597,-54.2655646839765,768.905780272356,"punishment_fine","*","Pers.","convicted_road_traffic_act_other_5"
"44","defendant_is_woman",-2633.87885187464,7804.01801316852,-0.337502918039172,0.736482400864235,-18126.8134438924,12859.0557401432,"punishment_fine","insig","Pers.","convicted_road_traffic_act_other_5"
"45","defendant_some_foreign_background",3011.28612329986,5420.74253570046,0.555511740959442,0.579850528771151,-7750.24843544441,13772.8206820441,"punishment_fine","insig","Pers.","convicted_road_traffic_act_other_5"
"46","defendant_log_net_income",926.984019593094,488.452771405071,1.89779662202869,0.0607592017920342,-42.717335003864,1896.68537419005,"punishment_fine","*","Pers.","convicted_road_traffic_act_other_5"
"47","case_is_not_oslo",-9042.78455263983,6467.90031905971,-1.39810202794753,0.165338119361892,-21883.1901516266,3797.62104634698,"punishment_fine","insig","Pers.","convicted_road_traffic_act_other_5"
"48","defendant_is_married",-17978.5619908043,14315.2984993548,-1.25589850547752,0.212232734406206,-46398.0227021291,10440.8987205205,"punishment_fine","insig","Pers.","convicted_road_traffic_act_other_5"
"49","defendant_age",208.789401673866,389.788295507424,0.53564820719428,0.595495755161881,-581.737902097136,999.316705444867,"punishment_fine","insig","Conv.","convicted_road_traffic_act_other_5"
