"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"24","defendant_is_married",4.49638593416375e-17,1.53523089373576e-16,0.292880110249896,0.769879005245343,-2.57534548426106e-16,3.47462267109381e-16,"judgement_convicted_binary","insig","Pers.","convicted_violating_basic_traffic_rules"
"25","defendant_age",-5.95148238650864e-18,3.17458803234757e-18,-1.8747258938375,0.062597755512455,-1.22195338543209e-17,3.16569081303579e-19,"judgement_convicted_binary","*","Conv.","convicted_violating_basic_traffic_rules"
"26","defendant_is_woman",-4.95059237579822e-17,1.33717971051365e-16,-0.370226405386944,0.711688609545951,-3.13524787365169e-16,2.14512939849204e-16,"judgement_convicted_binary","insig","Conv.","convicted_violating_basic_traffic_rules"
"27","defendant_some_foreign_background",2.42416046241815e-16,9.92665496301699e-17,2.44207184741453,0.0156587539275671,4.64196411101775e-17,4.38412451373452e-16,"judgement_convicted_binary","**","Conv.","convicted_violating_basic_traffic_rules"
"28","defendant_log_net_income",-1.53455335120993e-17,1.29732823574954e-17,-1.18285666566359,0.238567550159202,-4.09605741708107e-17,1.02695071466121e-17,"judgement_convicted_binary","insig","Conv.","convicted_violating_basic_traffic_rules"
"29","case_is_not_oslo",1.25759776085027e-16,1.3013351195562e-16,0.966390395487945,0.335263180137073,-1.31181767924322e-16,3.82701320094376e-16,"judgement_convicted_binary","insig","Conv.","convicted_violating_basic_traffic_rules"
"30","defendant_is_married",7.4107806895805e-17,1.25670402427383e-16,0.589699765930384,0.556198586593418,-1.74021570008893e-16,3.22237183800503e-16,"judgement_convicted_binary","insig","Conv.","convicted_violating_basic_traffic_rules"
"31","defendant_age",0.573797199632162,0.707616429730362,0.81088733319944,0.418272316466191,-0.820474138816901,1.96806853808123,"punishment_prison_days","insig","Pers.","convicted_violating_basic_traffic_rules"
"32","defendant_is_woman",-54.1945701842737,30.3182318165181,-1.78752410471205,0.0751751768354602,-113.932925426157,5.54378505760969,"punishment_prison_days","*","Pers.","convicted_violating_basic_traffic_rules"
"33","defendant_some_foreign_background",32.1722787176095,21.685961754806,1.48355323510056,0.13930248541359,-10.55724769114,74.901805126359,"punishment_prison_days","insig","Pers.","convicted_violating_basic_traffic_rules"
"34","defendant_log_net_income",-7.90645264219783,2.41908723848054,-3.26836193272798,0.00124803419489833,-12.6729671832841,-3.13993810111159,"punishment_prison_days","***","Pers.","convicted_violating_basic_traffic_rules"
"35","case_is_not_oslo",65.5757963952964,26.9357989288336,2.43452204883741,0.0156768543096597,12.5021100776818,118.649482712911,"punishment_prison_days","**","Pers.","convicted_violating_basic_traffic_rules"
"36","defendant_is_married",-52.9888650605911,27.8609947547958,-1.90190140470379,0.058439017113837,-107.88553621631,1.90780609512774,"punishment_prison_days","*","Pers.","convicted_violating_basic_traffic_rules"
"37","defendant_age",0.650423178799596,0.449917004813915,1.4456514686939,0.150171664936401,-0.23791348525949,1.53875984285868,"punishment_prison_days","insig","Conv.","convicted_violating_basic_traffic_rules"
"38","defendant_is_woman",-9.40424280660912,18.9511169361823,-0.496236862358973,0.620387710569063,-46.822192826624,28.0137072134058,"punishment_prison_days","insig","Conv.","convicted_violating_basic_traffic_rules"
"39","defendant_some_foreign_background",1.13699761015148,14.0685053407674,0.080818650070574,0.935684121309638,-26.6405012818579,28.9144965021609,"punishment_prison_days","insig","Conv.","convicted_violating_basic_traffic_rules"
"40","defendant_log_net_income",-2.81692968770029,1.83863237730826,-1.53207880077923,0.127418066972733,-6.44720935042294,0.81334997502236,"punishment_prison_days","insig","Conv.","convicted_violating_basic_traffic_rules"
"41","case_is_not_oslo",19.9551797275943,18.4431111465169,1.08198554837441,0.280837699615448,-16.459740480954,56.3700999361425,"punishment_prison_days","insig","Conv.","convicted_violating_basic_traffic_rules"
"42","defendant_is_married",-22.1912872321999,17.8105790350618,-1.24596102061108,0.214544918457052,-57.3573071773925,12.9747327129928,"punishment_prison_days","insig","Conv.","convicted_violating_basic_traffic_rules"
"43","defendant_age",305.259076598021,105.821596882543,2.88465762746752,0.00429223515081596,96.7506060153605,513.767547180682,"punishment_fine","***","Pers.","convicted_violating_basic_traffic_rules"
"44","defendant_is_woman",1731.18378274238,4533.98701709287,0.381823718554093,0.702946192300531,-7202.48123863311,10664.8488041179,"punishment_fine","insig","Pers.","convicted_violating_basic_traffic_rules"
