"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",1,61.8805970149254,11165.671641791,0.112568785856457,0.447761194029851,0.343283582089552,0.238805970149254,0.492537313432836,0.223880597014925,0.208955223880597,0.0149253731343284,0,0,0,0.119402985074627,0.104477611940299,0.0895522388059701,0.0895522388059702,0.0298507462686567,0.0447761194029851,0.0149253731343284,0,0,0.0149253731343284,0.0149253731343283,67,"defendant_age_groups","convicted_violating_traffic_signage_act"
"2","< 40",1,36.95,5468.75,0.0791791121639716,0.39375,0.21875,0.2875,0.36875,0.14375,0.10625,0.0375,0.01875,0.00625000000000001,0.00625000000000001,0.0875,0.05625,0.01875,0.09375,0.00625000000000001,0.04375,0.00625000000000001,0.00625000000000001,0.0125,0.00625000000000001,0.0125,160,"defendant_age_groups","convicted_violating_traffic_signage_act"
"3","> 55",1,28.48,6440,0.0462328767123289,0.28,0.32,0.24,0.28,0.24,0.08,0.04,0,0.04,0,0.04,0,0.04,0.04,0,0,0.08,0,0,0,0,25,"defendant_age_groups","convicted_violating_traffic_signage_act"
"4",NA,1,21,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"defendant_age_groups","convicted_violating_traffic_signage_act"
"5","0",1,42.9497716894977,7105.47945205479,0.0870520056344952,0.388127853881279,0.251141552511415,0.273972602739726,0.365296803652968,0.150684931506849,0.132420091324201,0.0319634703196347,0.0136986301369863,0.00913242009132423,0.00456621004566212,0.0958904109589042,0.0639269406392694,0.0319634703196347,0.0913242009132421,0.00913242009132423,0.0410958904109589,0.0182648401826484,0.00456621004566212,0.0091324200913242,0.0091324200913242,0.0136986301369863,219,"defendant_is_woman","convicted_violating_traffic_signage_act"
"6","1",1,52.8666666666667,7866.66666666667,0.0982191780821917,0.4,0.333333333333333,0.2,0.533333333333333,0.266666666666667,0.0666666666666667,0.0666666666666667,0,0,0,0.133333333333333,0.0666666666666667,0.0666666666666667,0,0,0.0666666666666667,0,0,0,0,0,15,"defendant_is_woman","convicted_violating_traffic_signage_act"
"7",NA,1,31.1578947368421,5789.47368421053,0.0404109589041096,0.526315789473684,0.31578947368421,0.263157894736842,0.578947368421053,0.368421052631579,0.157894736842105,0,0,0,0,0,0.0526315789473684,0.105263157894737,0.105263157894737,0.0526315789473684,0,0,0,0,0,0,19,"defendant_is_woman","convicted_violating_traffic_signage_act"
"8","0",1,47.656050955414,8073.56687898089,0.0721421927472155,0.426751592356688,0.280254777070064,0.280254777070064,0.45859872611465,0.197452229299363,0.152866242038217,0.0254777070063694,0.0127388535031847,0.00636942675159236,0.00636942675159236,0.114649681528662,0.0828025477707006,0.0445859872611465,0.0828025477707006,0,0.0573248407643312,0.0191082802547771,0.00636942675159236,0,0.00636942675159236,0.0127388535031847,157,"defendant_some_foreign_background","convicted_violating_traffic_signage_act"
"9","1",1,33.2121212121212,4507.57575757576,0.144063926940639,0.287878787878788,0.166666666666667,0.227272727272727,0.227272727272727,0.0606060606060607,0.0909090909090909,0.0454545454545455,0.0151515151515152,0,0,0.0606060606060606,0.0303030303030303,0.0151515151515152,0.0757575757575758,0.0303030303030303,0.0151515151515152,0.0151515151515152,0,0.0303030303030303,0.0151515151515152,0,66,"defendant_some_foreign_background","convicted_violating_traffic_signage_act"
"10",NA,1,37.2333333333333,7301.66666666667,0.0473208461466779,0.5,0.366666666666667,0.3,0.4,0.3,0.1,0.0333333333333333,0,0.0333333333333333,0,0.0333333333333333,0.0333333333333333,0.0666666666666667,0.133333333333333,0.0333333333333333,0,0,0,0,0,0.0333333333333333,30,"defendant_some_foreign_background","convicted_violating_traffic_signage_act"
"11","0",1,45.5320197044335,7478.32512315271,0.0886473429951691,0.408866995073892,0.275862068965517,0.270935960591133,0.408866995073892,0.16256157635468,0.142857142857143,0.0344827586206897,0.0147783251231527,0.00985221674876848,0.00492610837438424,0.0985221674876848,0.064039408866995,0.0394088669950739,0.0788177339901478,0.00985221674876848,0.0394088669950739,0.0147783251231527,0.00492610837438424,0.00985221674876848,0.00985221674876848,0.0147783251231527,203,"defendant_is_married","convicted_violating_traffic_signage_act"
"12","1",1,30.8387096774194,5032.25806451613,0.0835420743639923,0.258064516129032,0.129032258064516,0.258064516129032,0.161290322580645,0.129032258064516,0.032258064516129,0.032258064516129,0,0,0,0.0967741935483871,0.0645161290322581,0,0.129032258064516,0,0.0645161290322581,0.032258064516129,0,0,0,0,31,"defendant_is_married","convicted_violating_traffic_signage_act"
"13",NA,1,31.1578947368421,5789.47368421053,0.0404109589041096,0.526315789473684,0.31578947368421,0.263157894736842,0.578947368421053,0.368421052631579,0.157894736842105,0,0,0,0,0,0.0526315789473684,0.105263157894737,0.105263157894737,0.0526315789473684,0,0,0,0,0,0,19,"defendant_is_married","convicted_violating_traffic_signage_act"
"14","1",1,40.3333333333333,4147.05882352941,0.0478198585370221,0.450980392156863,0.254901960784314,0.313725490196078,0.392156862745098,0.176470588235294,0.0980392156862745,0.0196078431372549,0,0,0.0196078431372549,0.0784313725490196,0.0588235294117647,0.0392156862745098,0.137254901960784,0.0196078431372549,0,0,0,0.0392156862745098,0.0196078431372549,0.0392156862745098,51,"defendant_net_income_quantile","convicted_violating_traffic_signage_act"
"15","2",1,47.3285714285714,6357.14285714286,0.124362073596562,0.371428571428571,0.285714285714286,0.257142857142857,0.471428571428571,0.2,0.128571428571429,0.0142857142857143,0.0142857142857143,0,0,0.0571428571428571,0.0714285714285715,0.0428571428571429,0.0428571428571429,0.0142857142857143,0.0571428571428571,0.0142857142857143,0,0,0,0,70,"defendant_net_income_quantile","convicted_violating_traffic_signage_act"
"16","3",1,49.1578947368421,7596.49122807018,0.0609719504240052,0.456140350877193,0.298245614035088,0.350877192982456,0.543859649122807,0.210526315789474,0.245614035087719,0.0526315789473684,0,0.0350877192982456,0,0.175438596491228,0.0701754385964912,0.0526315789473684,0.0701754385964912,0.0175438596491228,0.0526315789473684,0.0175438596491228,0,0,0.0175438596491228,0.0175438596491228,57,"defendant_net_income_quantile","convicted_violating_traffic_signage_act"
"17","4",1,34.92,9261.33333333333,0.135909980430528,0.346666666666667,0.213333333333333,0.186666666666667,0.2,0.12,0.0666666666666667,0.04,0.0266666666666667,0,0,0.0666666666666666,0.0533333333333333,0.0266666666666667,0.106666666666667,0,0.04,0.0266666666666667,0.0133333333333333,0,0,0,75,"defendant_net_income_quantile","convicted_violating_traffic_signage_act"
"18","0",1,49.3333333333333,11200,0.0778294194390085,0.3,0.3,0.3,0.233333333333333,0.2,0.133333333333333,0.0333333333333333,0.0666666666666667,0,0,0.0333333333333333,0.0666666666666667,0.0333333333333333,0.0666666666666667,0,0,0,0,0.0333333333333333,0,0.0333333333333333,30,"case_is_not_oslo","convicted_violating_traffic_signage_act"
"19","1",1,41.7533632286996,6493.72197309417,0.0858403538234491,0.412556053811659,0.255605381165919,0.26457399103139,0.412556053811659,0.170403587443946,0.130044843049327,0.031390134529148,0.00448430493273542,0.00896860986547083,0.00448430493273542,0.0986547085201794,0.062780269058296,0.0403587443946189,0.0896860986547086,0.0134529147982063,0.0448430493273543,0.0179372197309417,0.00448430493273542,0.00448430493273542,0.00896860986547084,0.00896860986547083,223,"case_is_not_oslo","convicted_violating_traffic_signage_act"
