"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"1","defendant_age",-1.77604489514159e-17,1.59624452923205e-17,-1.112639612927,0.2677172181001,-4.9311420305899e-17,1.37905224030672e-17,"judgement_convicted_binary","insig","None","convicted_violation_of_police_act"
"2","defendant_age",0.374240119110314,1.26686147392131,0.295407293389333,0.768108281115789,-2.12980668210374,2.87828692032437,"punishment_prison_days","insig","None","convicted_violation_of_police_act"
"3","defendant_age",29.3624953800115,67.7631536433617,0.433310638618543,0.665560585804072,-104.7925406362,163.517531396223,"punishment_fine","insig","None","convicted_violation_of_police_act"
"4","defendant_is_woman",-1.23529444239357e-15,4.66419201929549e-16,-2.64846395106212,0.00898153260335643,-2.15715313424284e-15,-3.13435750544305e-16,"judgement_convicted_binary","***","None","convicted_violation_of_police_act"
"5","defendant_is_woman",-45.7611019736842,40.0986170620768,-1.14121397011875,0.255662144411475,-125.014397114381,33.4921931670128,"punishment_prison_days","insig","None","convicted_violation_of_police_act"
"6","defendant_is_woman",1097.22222222222,2209.28513429559,0.496641291424819,0.62033573738628,-3276.27836117164,5470.72280561608,"punishment_fine","insig","None","convicted_violation_of_police_act"
"7","defendant_some_foreign_background",-3.26929409552149e-16,3.90504005484744e-16,-0.837198607339052,0.40389769721412,-1.09892907443274e-15,4.45070255328441e-16,"judgement_convicted_binary","insig","None","convicted_violation_of_police_act"
"8","defendant_some_foreign_background",-42.0336965294594,27.9762141141951,-1.50247979794134,0.135209570518813,-97.3407551445854,13.2733620856667,"punishment_prison_days","insig","None","convicted_violation_of_police_act"
"9","defendant_some_foreign_background",-2058.57142857143,1531.39521032652,-1.34424570136438,0.181447596657844,-5091.15086625055,974.008009107697,"punishment_fine","insig","None","convicted_violation_of_police_act"
"10","defendant_log_net_income",-1.05611230295832e-16,5.63347000710758e-17,-1.87471008388409,0.0627899801829578,-2.16929339997445e-16,5.70687940578215e-18,"judgement_convicted_binary","*","None","convicted_violation_of_police_act"
"11","defendant_log_net_income",-3.372462049197,2.65914684144123,-1.26824964933834,0.20668684124208,-8.62697124929545,1.88204715090145,"punishment_prison_days","insig","None","convicted_violation_of_police_act"
