"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",1,108.347150259067,8046.62162162162,0.0565409286550592,0.437823834196891,0.272020725388601,0.349740932642487,0.305699481865285,0.253886010362694,0.126943005181347,0.0310880829015544,0.049222797927461,0.0569948186528497,0.0362694300518135,0.10880829015544,0.0492227979274612,0.137305699481865,0.0751295336787565,0.0284974093264248,0.0673575129533679,0.0310880829015544,0.0259067357512953,0.0259067357512953,0.0155440414507772,0.0259067357512953,386,"defendant_age_groups","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
"2","< 40",1,100.418575063613,6284.85195154778,0.065959777705064,0.44529262086514,0.28117048346056,0.314249363867684,0.243002544529262,0.262086513994911,0.138676844783715,0.0394402035623409,0.0521628498727735,0.0648854961832061,0.0623409669211196,0.0750636132315522,0.0419847328244275,0.137404580152672,0.0814249363867685,0.0254452926208652,0.0712468193384224,0.0318066157760815,0.0305343511450382,0.0229007633587786,0.0203562340966921,0.0190839694656488,786,"defendant_age_groups","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
"3","> 55",1,101.323232323232,7956.98924731183,0.0560858649846379,0.333333333333333,0.242424242424243,0.383838383838384,0.333333333333333,0.333333333333333,0.202020202020202,0.0101010101010101,0.0404040404040404,0.111111111111111,0.0202020202020202,0.0909090909090909,0.0202020202020202,0.131313131313131,0.0505050505050505,0.0505050505050505,0.0404040404040404,0.0404040404040404,0.0202020202020202,0.0303030303030303,0,0.0202020202020202,99,"defendant_age_groups","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
"4",NA,1,182.869565217391,7363.63636363636,0.126199754592513,0.347826086956522,0.260869565217391,0.652173913043478,0.347826086956522,0.173913043478261,0.0869565217391304,0.0434782608695652,0.0869565217391305,0.173913043478261,0.0434782608695652,0.217391304347826,0,0.217391304347826,0.173913043478261,0.0434782608695652,0.0869565217391305,0.0434782608695652,0,0.0434782608695652,0,0.0434782608695652,23,"defendant_age_groups","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
"5","0",1,108.915974145891,7187.21574344023,0.0686484324300193,0.434903047091413,0.270544783010157,0.354570637119113,0.277931671283472,0.264081255771006,0.136657433056325,0.0369344413665743,0.0544783010156971,0.0710987996306556,0.051708217913204,0.0932594644506,0.0443213296398892,0.137580794090489,0.0784856879039705,0.0277008310249307,0.0720221606648199,0.0313942751615881,0.0277008310249307,0.0277008310249308,0.0175438596491228,0.0221606648199447,1083,"defendant_is_woman","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
"6","1",1,60.8544303797468,5778.91156462585,0.0305660928181565,0.443037974683544,0.335443037974684,0.246835443037975,0.177215189873418,0.227848101265823,0.120253164556962,0.0253164556962025,0.0189873417721519,0.0379746835443038,0.050632911392405,0.069620253164557,0.0316455696202532,0.132911392405063,0.0822784810126582,0.0253164556962025,0.0443037974683544,0.0379746835443038,0.0253164556962025,0.00632911392405062,0.00632911392405062,0.0189873417721519,158,"defendant_is_woman","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
"7",NA,1,139.943396226415,5841.34615384615,0.066576252340268,0.358490566037736,0.188679245283019,0.226415094339623,0.39622641509434,0.358490566037736,0.245283018867925,0.0188679245283019,0.0754716981132076,0.0943396226415094,0.0377358490566038,0.0566037735849057,0.0188679245283019,0.169811320754717,0.0754716981132076,0.0566037735849057,0.0566037735849057,0.0377358490566038,0.0377358490566038,0.0188679245283019,0.0377358490566038,0.0188679245283019,53,"defendant_is_woman","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
"8","0",1,103.144230769231,7045.7423857868,0.0655557301939587,0.459134615384615,0.290865384615385,0.358173076923077,0.28125,0.247596153846154,0.133413461538461,0.0348557692307693,0.0444711538461538,0.0685096153846154,0.0492788461538461,0.0901442307692307,0.0480769230769231,0.133413461538461,0.0745192307692307,0.0252403846153846,0.0709134615384615,0.03125,0.0228365384615385,0.0276442307692307,0.0180288461538461,0.0204326923076923,832,"defendant_some_foreign_background","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
"9","1",1,102.755813953488,6777.23076923077,0.0612174626332635,0.377906976744186,0.247093023255814,0.325581395348837,0.23546511627907,0.270348837209302,0.133720930232558,0.0319767441860465,0.063953488372093,0.0668604651162791,0.0581395348837209,0.0930232558139534,0.0319767441860465,0.151162790697674,0.0959302325581396,0.0261627906976744,0.0697674418604651,0.0348837209302325,0.0377906976744186,0.0203488372093023,0.00872093023255813,0.0232558139534883,344,"defendant_some_foreign_background","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
"10",NA,1,117.152542372881,6906.52173913043,0.0608515049904601,0.406779661016949,0.245762711864407,0.211864406779661,0.296610169491525,0.355932203389831,0.194915254237288,0.0423728813559322,0.0593220338983051,0.0677966101694915,0.0423728813559323,0.0677966101694915,0.0254237288135593,0.135593220338983,0.0593220338983051,0.0593220338983051,0.0423728813559322,0.0338983050847458,0.0338983050847458,0.0169491525423729,0.0338983050847458,0.0254237288135593,118,"defendant_some_foreign_background","convicted_sentencing_beyond_the_maximum_sentence_.multiple_offences_repeat_offences_organized_crime."
