"","var_value","judgement_convicted_binary","punishment_prison_days","punishment_fine","punishment_share_max_prison_sentence","group1_mitigating_confession","group1_aggravating_other","group1_aggravating_repeated_offense","group1_aggravating_driving","group1_mitigating_processing_time","group1_aggravating_life_health","group1_mitigating_other","group1_aggravating_victim","group1_aggravating_threats","group1_aggravating_place","group1_aggravating_severe","group1_aggravating_preventative","group1_aggravating_violation","group1_aggravating_cumulative_offense","group1_aggravating_children","group1_aggravating_drugs","group1_mitigating_burden","group1_mitigating_cause","group1_aggravating_object","group1_mitigating_potential_rehabilitation","group1_mitigating_minor","n","grouping_var","restriction"
"1","40 - 55",1,58.9334763948498,21004.2489270386,0.0896896127560639,0.405579399141631,0.242489270386266,0.272532188841202,0.502145922746781,0.231759656652361,0.216738197424893,0.0214592274678112,0.0128755364806867,0.0128755364806867,0.0150214592274678,0.0815450643776824,0.0343347639484979,0.0515021459227468,0.036480686695279,0.0364806866952789,0.0793991416309013,0.017167381974249,0.00214592274678112,0.0214592274678112,0.0107296137339056,0.01931330472103,466,"defendant_age_groups","convicted_drinking_within_six_hours_of_traffic_investigation"
"2","< 40",1,52.5103896103896,14684.3623376623,0.0647658381279668,0.41038961038961,0.241558441558442,0.274025974025974,0.524675324675325,0.206493506493506,0.190909090909091,0.025974025974026,0.0155844155844156,0.0194805194805195,0.0233766233766234,0.0558441558441559,0.0337662337662337,0.048051948051948,0.074025974025974,0.0142857142857143,0.0831168831168831,0.0246753246753247,0.0103896103896104,0.0220779220779221,0.00909090909090911,0.0194805194805195,770,"defendant_age_groups","convicted_drinking_within_six_hours_of_traffic_investigation"
"3","> 55",1,32.578125,18905.7291666667,0.0566210045662101,0.322916666666667,0.192708333333333,0.21875,0.463541666666667,0.208333333333333,0.223958333333333,0.015625,0.00520833333333333,0,0.0104166666666667,0.0364583333333333,0.0260416666666667,0.015625,0.0208333333333333,0.03125,0.0208333333333333,0.0416666666666667,0,0.00520833333333333,0,0.0208333333333333,192,"defendant_age_groups","convicted_drinking_within_six_hours_of_traffic_investigation"
"4",NA,1,68.1739130434783,19347.8260869565,0.078747553816047,0.434782608695652,0.173913043478261,0.347826086956522,0.652173913043478,0,0.217391304347826,0,0,0,0.0434782608695652,0.130434782608696,0,0,0.0434782608695652,0.0869565217391304,0.130434782608696,0,0,0.0434782608695652,0,0,23,"defendant_age_groups","convicted_drinking_within_six_hours_of_traffic_investigation"
"5","0",1,55.7696160267112,17599.0058430718,0.0727506692938128,0.40567612687813,0.236227045075125,0.28881469115192,0.517529215358932,0.207846410684474,0.202003338898163,0.0208681135225376,0.0150250417362271,0.0175292153589316,0.0200333889816361,0.0692821368948248,0.0342237061769616,0.0450751252086812,0.0584307178631051,0.0233722871452421,0.0784641068447411,0.0242070116861436,0.00667779632721204,0.0233722871452421,0.00918196994991655,0.0191986644407346,1198,"defendant_is_woman","convicted_drinking_within_six_hours_of_traffic_investigation"
"6","1",1,36.0872093023256,16130.8139534884,0.0649168566401731,0.331395348837209,0.215116279069767,0.174418604651163,0.47093023255814,0.186046511627907,0.226744186046512,0.0406976744186046,0,0,0.0232558139534884,0.0348837209302325,0.0174418604651163,0.0232558139534884,0.0348837209302326,0.0348837209302326,0.0581395348837209,0.0174418604651163,0,0,0.00581395348837209,0.0116279069767442,172,"defendant_is_woman","convicted_drinking_within_six_hours_of_traffic_investigation"
"7",NA,1,33.3333333333333,16194.1975308642,0.0695395738203958,0.419753086419753,0.246913580246914,0.148148148148148,0.506172839506173,0.320987654320988,0.185185185185185,0.0123456790123457,0.0123456790123457,0,0,0.0246913580246914,0.0370370370370371,0.0740740740740741,0.0370370370370371,0.0246913580246914,0.0493827160493827,0.0370370370370371,0.0123456790123457,0.0123456790123457,0,0.0370370370370371,81,"defendant_is_woman","convicted_drinking_within_six_hours_of_traffic_investigation"
"8","0",1,51.1077375122429,17724.3966699314,0.0747317331886256,0.398628795298727,0.22820763956905,0.281096963761018,0.513222331047992,0.202742409402547,0.210577864838394,0.0274240940254652,0.0137120470127326,0.0146914789422135,0.0225269343780608,0.0675808031341822,0.0352595494613125,0.0430950048971596,0.0509304603330068,0.0244857982370225,0.0734573947110676,0.0264446620959843,0.00293829578844269,0.0205680705190989,0.00881488736532811,0.0156709108716944,1021,"defendant_some_foreign_background","convicted_drinking_within_six_hours_of_traffic_investigation"
"9","1",1,56.2384341637011,16370.1067615658,0.0655765217314251,0.373665480427046,0.252669039145907,0.259786476868327,0.505338078291815,0.202846975088968,0.174377224199288,0.0142348754448399,0.0106761565836299,0.0177935943060498,0.0142348754448399,0.0604982206405694,0.0249110320284697,0.0462633451957296,0.0711743772241993,0.0177935943060498,0.0854092526690391,0.0142348754448399,0.0177935943060498,0.0213523131672598,0.00355871886120997,0.0249110320284697,281,"defendant_some_foreign_background","convicted_drinking_within_six_hours_of_traffic_investigation"
"10",NA,1,51.9127516778523,16598.8590604027,0.0650559068024821,0.436241610738255,0.241610738255034,0.187919463087248,0.51006711409396,0.288590604026846,0.214765100671141,0.00671140939597316,0.0134228187919463,0.00671140939597316,0.00671140939597316,0.0335570469798658,0.0268456375838926,0.0469798657718121,0.0469798657718121,0.040268456375839,0.0604026845637584,0.0268456375838926,0.00671140939597316,0.0134228187919463,0.0134228187919463,0.0335570469798658,149,"defendant_some_foreign_background","convicted_drinking_within_six_hours_of_traffic_investigation"
